O_anthropi|Q.,O_anthropi|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
OANT_RS08420,OANT_RS08420,100.000,90,0,0,1,90,1,90,8.42e-63,182
OANT_RS08425,OANT_RS08425,100.000,238,0,0,1,238,1,238,3.39e-178,486
OANT_RS08430,OANT_RS08430,100.000,345,0,0,1,345,1,345,0.0,706
OANT_RS08435,OANT_RS08435,100.000,159,0,0,1,159,1,159,2.30e-118,328
OANT_RS08440,OANT_RS08440,100.000,618,0,0,1,618,1,618,0.0,1255
OANT_RS08445,OANT_RS08445,100.000,621,0,0,1,621,1,621,0.0,1242
OANT_RS08450,OANT_RS08450,100.000,187,0,0,1,187,1,187,1.78e-140,386
OANT_RS08455,OANT_RS08455,100.000,431,0,0,1,431,1,431,0.0,867
OANT_RS08460,OANT_RS08460,100.000,295,0,0,1,295,1,295,0.0,610
OANT_RS08465,OANT_RS08465,100.000,181,0,0,1,181,1,181,2.14e-130,360
OANT_RS08470,OANT_RS08470,100.000,160,0,0,1,160,1,160,1.22e-120,334
OANT_RS08475,OANT_RS08475,100.000,161,0,0,1,161,1,161,8.76e-123,339
OANT_RS08480,OANT_RS08480,100.000,367,0,0,1,367,1,367,0.0,747
OANT_RS08485,OANT_RS08485,100.000,251,0,0,1,251,1,251,0.0,511
OANT_RS08490,OANT_RS08490,100.000,209,0,0,1,209,1,209,7.87e-153,419
OANT_RS08495,OANT_RS08495,100.000,514,0,0,1,514,1,514,0.0,1027
OANT_RS08500,OANT_RS08500,100.000,432,0,0,1,432,1,432,0.0,828
OANT_RS08505,OANT_RS08505,100.000,310,0,0,1,310,1,310,0.0,625
OANT_RS08510,OANT_RS08510,100.000,217,0,0,1,217,1,217,5.02e-160,438
OANT_RS08515,OANT_RS08515,100.000,383,0,0,1,383,1,383,0.0,798
OANT_RS08520,OANT_RS08520,100.000,265,0,0,1,265,1,265,0.0,547
OANT_RS08525,OANT_RS08525,100.000,363,0,0,1,363,1,363,0.0,736
OANT_RS08530,OANT_RS08530,100.000,281,0,0,1,281,1,281,0.0,555
OANT_RS08535,OANT_RS08535,100.000,106,0,0,1,106,1,106,1.25e-71,206
OANT_RS08540,OANT_RS08540,100.000,166,0,0,1,166,1,166,9.12e-123,340
OANT_RS08545,OANT_RS08545,100.000,115,0,0,1,115,1,115,1.30e-82,234
OANT_RS08550,OANT_RS08550,100.000,447,0,0,1,447,1,447,0.0,907
OANT_RS08555,OANT_RS08555,100.000,235,0,0,1,235,1,235,4.95e-173,473
OANT_RS08560,OANT_RS08560,100.000,173,0,0,1,173,1,173,1.06e-128,355
OANT_RS08565,OANT_RS08565,100.000,89,0,0,1,89,1,89,1.87e-64,186
OANT_RS08570,OANT_RS08570,100.000,296,0,0,1,296,1,296,0.0,614
OANT_RS08575,OANT_RS08575,100.000,93,0,0,1,93,1,93,1.55e-54,161
OANT_RS08580,OANT_RS08580,100.000,218,0,0,1,218,1,218,5.37e-160,438
OANT_RS08585,OANT_RS08585,100.000,150,0,0,1,150,1,150,3.24e-107,299
OANT_RS08590,OANT_RS08590,100.000,71,0,0,1,71,1,71,1.02e-48,145
OANT_RS08595,OANT_RS08595,100.000,214,0,0,1,214,1,214,1.64e-158,434
OANT_RS08600,OANT_RS08600,100.000,149,0,0,1,149,1,149,7.89e-107,298
OANT_RS08605,OANT_RS08605,100.000,941,0,0,1,941,1,941,0.0,1927
OANT_RS08610,OANT_RS08610,100.000,198,0,0,1,198,1,198,3.13e-141,389
OANT_RS08615,OANT_RS08615,100.000,129,0,0,1,129,1,129,2.77e-95,267
OANT_RS08620,OANT_RS08620,100.000,309,0,0,1,309,1,309,0.0,641
OANT_RS08625,OANT_RS08625,100.000,116,0,0,1,116,1,116,1.61e-80,229
OANT_RS08630,OANT_RS08630,100.000,300,0,0,1,300,1,300,0.0,585
OANT_RS08635,OANT_RS08635,100.000,347,0,0,1,347,1,347,0.0,703
OANT_RS08640,OANT_RS08640,100.000,157,0,0,1,157,1,157,3.24e-113,315
OANT_RS08645,OANT_RS08645,100.000,356,0,0,1,356,1,356,0.0,725
OANT_RS08650,OANT_RS08650,100.000,156,0,0,1,156,1,156,4.11e-115,320
OANT_RS08655,OANT_RS08655,100.000,466,0,0,1,466,1,466,0.0,924
OANT_RS08660,OANT_RS08660,100.000,324,0,0,1,324,1,324,0.0,666
OANT_RS08665,OANT_RS08665,100.000,301,0,0,1,301,1,301,0.0,622
OANT_RS08670,OANT_RS08670,100.000,421,0,0,1,421,1,421,0.0,857
OANT_RS08675,OANT_RS08675,100.000,273,0,0,1,273,1,273,0.0,541
OANT_RS08680,OANT_RS08680,100.000,310,0,0,1,310,1,310,0.0,615
OANT_RS08685,OANT_RS08685,100.000,392,0,0,1,392,1,392,0.0,788
OANT_RS08690,OANT_RS08690,100.000,281,0,0,1,281,1,281,0.0,575
OANT_RS08695,OANT_RS23395,100.000,467,0,0,1,467,1,467,0.0,960
OANT_RS08700,OANT_RS08700,100.000,400,0,0,1,400,1,400,0.0,827
OANT_RS08705,OANT_RS08705,100.000,216,0,0,1,216,1,216,2.69e-160,439
OANT_RS08710,OANT_RS08710,100.000,279,0,0,1,279,1,279,0.0,565
OANT_RS08715,OANT_RS08715,100.000,160,0,0,1,160,1,160,9.94e-110,306
OANT_RS08720,OANT_RS08720,100.000,69,0,0,1,69,1,69,1.51e-47,142
OANT_RS08725,OANT_RS08725,100.000,146,0,0,1,146,1,146,7.69e-110,305
OANT_RS08730,OANT_RS08730,100.000,623,0,0,1,623,1,623,0.0,1264
OANT_RS08735,OANT_RS08735,100.000,1161,0,0,1,1161,1,1161,0.0,2374
OANT_RS08740,OANT_RS08740,100.000,360,0,0,1,360,1,360,0.0,729
OANT_RS08745,OANT_RS08745,100.000,310,0,0,1,310,1,310,0.0,632
OANT_RS08750,OANT_RS08750,100.000,412,0,0,1,412,1,412,0.0,805
OANT_RS08755,OANT_RS08755,100.000,407,0,0,1,407,1,407,0.0,831
OANT_RS08760,OANT_RS08760,100.000,150,0,0,1,150,1,150,3.66e-106,296
OANT_RS08765,OANT_RS08765,100.000,560,0,0,1,560,1,560,0.0,1128
OANT_RS08770,OANT_RS08770,100.000,656,0,0,1,656,1,656,0.0,1332
OANT_RS08775,OANT_RS08775,100.000,671,0,0,1,671,1,671,0.0,1351
OANT_RS08780,OANT_RS08780,100.000,96,0,0,1,96,1,96,2.94e-68,196
OANT_RS08785,OANT_RS08785,100.000,86,0,0,1,86,1,86,3.07e-58,170
OANT_RS08790,OANT_RS08790,100.000,150,0,0,1,150,1,150,3.31e-112,311
OANT_RS08795,OANT_RS08795,100.000,117,0,0,1,117,1,117,3.94e-80,228
OANT_RS08800,OANT_RS08800,100.000,251,0,0,1,251,1,251,0.0,501
OANT_RS08805,OANT_RS08805,100.000,25,0,0,1,25,1,25,3.44e-12,50.1
OANT_RS08810,OANT_RS08810,100.000,181,0,0,1,181,1,181,4.49e-133,367
OANT_RS08815,OANT_RS08815,100.000,238,0,0,1,238,1,238,4.18e-176,480
OANT_RS08820,OANT_RS08820,100.000,185,0,0,1,185,1,185,1.16e-133,369
OANT_RS08825,OANT_RS08825,100.000,165,0,0,1,165,1,165,1.07e-123,342
OANT_RS08830,OANT_RS08830,100.000,69,0,0,1,69,1,69,2.47e-45,136
OANT_RS08835,OANT_RS08835,100.000,355,0,0,1,355,1,355,0.0,734
OANT_RS08840,OANT_RS08840,100.000,186,0,0,1,186,1,186,8.50e-142,389
OANT_RS08845,OANT_RS08845,100.000,254,0,0,1,254,1,254,0.0,510
OANT_RS08850,OANT_RS08850,100.000,283,0,0,1,283,1,283,0.0,576
OANT_RS08855,OANT_RS08855,100.000,369,0,0,1,369,1,369,0.0,758
OANT_RS08860,OANT_RS08860,100.000,100,0,0,1,100,1,100,4.00e-70,201
OANT_RS08865,OANT_RS08865,100.000,89,0,0,1,89,1,89,4.17e-61,177
OANT_RS08870,OANT_RS08870,100.000,355,0,0,1,355,1,355,0.0,710
OANT_RS08875,OANT_RS23395,100.000,467,0,0,1,467,1,467,0.0,960
OANT_RS08880,OANT_RS08880,100.000,166,0,0,1,166,1,166,1.73e-120,334
OANT_RS08885,OANT_RS08885,100.000,209,0,0,1,209,1,209,8.89e-159,434
OANT_RS08890,OANT_RS08890,100.000,73,0,0,1,73,1,73,2.98e-47,141
OANT_RS08895,OANT_RS08895,100.000,372,0,0,1,372,1,372,0.0,771
OANT_RS08900,OANT_RS08900,100.000,415,0,0,1,415,1,415,0.0,873
OANT_RS08905,OANT_RS08905,100.000,228,0,0,1,228,1,228,9.65e-172,469
OANT_RS08910,OANT_RS08910,100.000,436,0,0,1,436,1,436,0.0,883
OANT_RS08915,OANT_RS08915,100.000,109,0,0,1,109,1,109,9.13e-78,221
OANT_RS08920,OANT_RS08920,100.000,243,0,0,1,243,1,243,4.41e-180,491
OANT_RS08925,OANT_RS08925,100.000,314,0,0,1,314,1,314,0.0,647
OANT_RS08930,OANT_RS08930,100.000,549,0,0,1,549,1,549,0.0,1127
OANT_RS08935,OANT_RS08935,100.000,255,0,0,1,255,1,255,0.0,521
OANT_RS08945,OANT_RS08945,100.000,445,0,0,1,445,1,445,0.0,899
OANT_RS08950,OANT_RS08950,100.000,107,0,0,1,107,1,107,9.04e-76,216
OANT_RS08955,OANT_RS08955,100.000,341,0,0,1,341,1,341,0.0,678
OANT_RS08960,OANT_RS08960,100.000,303,0,0,1,303,1,303,0.0,625
OANT_RS08965,OANT_RS08965,100.000,311,0,0,1,311,1,311,0.0,605
OANT_RS08970,OANT_RS08970,100.000,412,0,0,1,412,1,412,0.0,838
OANT_RS08975,OANT_RS08975,100.000,277,0,0,1,277,1,277,0.0,578
OANT_RS08980,OANT_RS08980,100.000,230,0,0,1,230,1,230,1.05e-173,474
OANT_RS08985,OANT_RS08985,100.000,411,0,0,1,411,1,411,0.0,846
OANT_RS08990,OANT_RS08990,100.000,68,0,0,1,68,1,68,2.04e-40,124
OANT_RS08995,OANT_RS08995,100.000,152,0,0,1,152,1,152,7.09e-109,303
OANT_RS09000,OANT_RS09000,100.000,236,0,0,1,236,1,236,2.27e-175,478
OANT_RS09005,OANT_RS09005,100.000,268,0,0,1,268,1,268,0.0,556
OANT_RS09010,OANT_RS09010,100.000,219,0,0,1,219,1,219,4.40e-161,441
OANT_RS09020,OANT_RS09020,100.000,249,0,0,1,249,1,249,3.08e-179,489
OANT_RS09025,OANT_RS09025,100.000,456,0,0,1,456,1,456,0.0,913
OANT_RS09030,OANT_RS09030,100.000,346,0,0,1,346,1,346,0.0,686
OANT_RS09035,OANT_RS09035,100.000,133,0,0,1,133,1,133,1.36e-94,266
OANT_RS09040,OANT_RS09040,100.000,604,0,0,1,604,1,604,0.0,1241
OANT_RS09045,OANT_RS09045,100.000,490,0,0,1,490,1,490,0.0,981
OANT_RS09050,OANT_RS09050,100.000,476,0,0,1,476,1,476,0.0,968
OANT_RS09055,OANT_RS09055,100.000,360,0,0,1,360,1,360,0.0,712
OANT_RS09060,OANT_RS09060,100.000,467,0,0,1,467,1,467,0.0,943
OANT_RS09065,OANT_RS09065,100.000,386,0,0,1,386,1,386,0.0,762
OANT_RS09070,OANT_RS09070,100.000,375,0,0,1,375,1,375,0.0,751
OANT_RS09075,OANT_RS09075,100.000,468,0,0,1,468,1,468,0.0,956
OANT_RS09080,OANT_RS09080,100.000,320,0,0,1,320,1,320,0.0,648
OANT_RS09085,OANT_RS09085,100.000,308,0,0,1,308,1,308,0.0,636
OANT_RS09090,OANT_RS09090,100.000,311,0,0,1,311,1,311,0.0,624
OANT_RS09095,OANT_RS09095,100.000,440,0,0,1,440,1,440,0.0,872
OANT_RS09100,OANT_RS09100,100.000,565,0,0,1,565,1,565,0.0,1126
OANT_RS09105,OANT_RS09105,100.000,312,0,0,1,312,1,312,0.0,629
OANT_RS09110,OANT_RS09110,100.000,287,0,0,1,287,1,287,0.0,587
OANT_RS09115,OANT_RS09115,100.000,554,0,0,1,554,1,554,0.0,1090
OANT_RS09120,OANT_RS09120,100.000,721,0,0,1,721,1,721,0.0,1472
OANT_RS09125,OANT_RS09125,100.000,234,0,0,1,234,1,234,8.42e-177,482
OANT_RS09130,OANT_RS09130,100.000,240,0,0,1,240,1,240,4.10e-175,478
OANT_RS09135,OANT_RS09135,100.000,98,0,0,1,98,1,98,3.66e-66,191
OANT_RS09140,OANT_RS09140,100.000,608,0,0,1,608,1,608,0.0,1238
OANT_RS09145,OANT_RS09145,100.000,285,0,0,1,285,1,285,0.0,570
OANT_RS09150,OANT_RS09150,100.000,196,0,0,1,196,1,196,1.21e-147,405
OANT_RS09155,OANT_RS09155,100.000,341,0,0,1,341,1,341,0.0,707
OANT_RS09160,OANT_RS09160,100.000,210,0,0,1,210,1,210,3.35e-158,433
OANT_RS09165,OANT_RS09165,100.000,165,0,0,1,165,1,165,2.08e-122,338
OANT_RS09170,OANT_RS09170,100.000,864,0,0,1,864,1,864,0.0,1777
OANT_RS09175,OANT_RS09175,100.000,358,0,0,1,358,1,358,0.0,727
OANT_RS09180,OANT_RS09180,100.000,169,0,0,1,169,1,169,5.60e-124,343
OANT_RS09185,OANT_RS09185,100.000,469,0,0,1,469,1,469,0.0,961
OANT_RS09190,OANT_RS09190,100.000,1278,0,0,1,1278,1,1278,0.0,2538
OANT_RS09195,OANT_RS09195,100.000,78,0,0,1,78,1,78,1.59e-52,155
OANT_RS09200,OANT_RS09200,100.000,66,0,0,1,66,1,66,4.87e-43,130
OANT_RS09205,OANT_RS09205,100.000,194,0,0,1,194,1,194,2.13e-143,394
OANT_RS09210,OANT_RS09210,100.000,231,0,0,1,231,1,231,7.01e-174,474
OANT_RS09215,OANT_RS09215,100.000,403,0,0,1,403,1,403,0.0,780
OANT_RS09220,OANT_RS09220,100.000,127,0,0,1,127,1,127,4.97e-91,256
OANT_RS09225,OANT_RS09225,100.000,66,0,0,1,66,1,66,1.40e-45,137
OANT_RS09230,OANT_RS09230,100.000,322,0,0,1,322,1,322,0.0,665
OANT_RS09235,OANT_RS09235,100.000,173,0,0,1,173,1,173,9.00e-127,350
OANT_RS09240,OANT_RS09240,100.000,593,0,0,1,593,1,593,0.0,1209
OANT_RS09245,OANT_RS09245,100.000,79,0,0,1,79,1,79,5.82e-55,161
OANT_RS09255,OANT_RS09255,100.000,82,0,0,1,82,1,82,3.60e-56,165
OANT_RS09260,OANT_RS09260,100.000,78,0,0,1,78,1,78,1.22e-52,155
OANT_RS09265,OANT_RS09265,100.000,170,0,0,1,170,1,170,1.04e-125,347
OANT_RS09270,OANT_RS09270,100.000,431,0,0,1,431,1,431,0.0,868
OANT_RS09275,OANT_RS09275,100.000,591,0,0,1,591,1,591,0.0,1209
OANT_RS09280,OANT_RS09280,100.000,69,0,0,1,69,1,69,1.36e-46,139
OANT_RS09285,OANT_RS09285,100.000,108,0,0,1,108,1,108,4.29e-75,214
OANT_RS09290,OANT_RS09290,100.000,90,0,0,1,90,1,90,5.99e-63,182
OANT_RS09305,OANT_RS09305,100.000,361,0,0,1,361,1,361,0.0,748
OANT_RS09315,OANT_RS09315,100.000,103,0,0,1,103,1,103,1.39e-71,205
OANT_RS09320,OANT_RS09320,100.000,264,0,0,1,264,1,264,0.0,551
OANT_RS09325,OANT_RS09325,100.000,174,0,0,1,174,1,174,3.27e-128,354
OANT_RS09330,OANT_RS09330,100.000,383,0,0,1,383,1,383,0.0,775
OANT_RS09335,OANT_RS09335,100.000,300,0,0,1,300,1,300,0.0,586
OANT_RS09340,OANT_RS09340,100.000,61,0,0,1,61,1,61,3.37e-38,118
OANT_RS09345,OANT_RS09345,100.000,520,0,0,1,520,1,520,0.0,1021
OANT_RS09350,OANT_RS09350,100.000,392,0,0,1,392,1,392,0.0,810
OANT_RS09355,OANT_RS09355,100.000,180,0,0,1,180,1,180,4.77e-136,374
OANT_RS09360,OANT_RS09360,100.000,299,0,0,1,299,1,299,0.0,604
OANT_RS09365,OANT_RS09365,100.000,308,0,0,1,308,1,308,0.0,634
OANT_RS09370,OANT_RS09370,100.000,263,0,0,1,263,1,263,0.0,538
OANT_RS09375,OANT_RS09375,100.000,626,0,0,1,626,1,626,0.0,1276
OANT_RS09380,OANT_RS09380,100.000,607,0,0,1,607,1,607,0.0,1261
OANT_RS09385,OANT_RS09385,100.000,190,0,0,1,190,1,190,4.37e-140,385
OANT_RS09390,OANT_RS09390,100.000,199,0,0,1,199,1,199,4.06e-143,394
OANT_RS09395,OANT_RS09395,100.000,322,0,0,1,322,1,322,0.0,655
OANT_RS09400,OANT_RS09400,100.000,373,0,0,1,373,1,373,0.0,770
OANT_RS09405,OANT_RS09405,100.000,133,0,0,1,133,1,133,6.16e-97,272
OANT_RS09410,OANT_RS09410,100.000,245,0,0,1,245,1,245,4.22e-180,491
OANT_RS09415,OANT_RS09415,100.000,651,0,0,1,651,1,651,0.0,1309
OANT_RS09420,OANT_RS09420,100.000,213,0,0,1,213,1,213,8.83e-157,429
OANT_RS09425,OANT_RS09425,100.000,339,0,0,1,339,1,339,0.0,701
OANT_RS09435,OANT_RS09435,100.000,410,0,0,1,410,1,410,0.0,842
OANT_RS09440,OANT_RS09440,100.000,139,0,0,1,139,1,139,1.14e-102,286
OANT_RS09445,OANT_RS09445,100.000,369,0,0,1,369,1,369,0.0,768
OANT_RS09450,OANT_RS09450,100.000,236,0,0,1,236,1,236,5.67e-178,485
OANT_RS09455,OANT_RS09455,100.000,308,0,0,1,308,1,308,0.0,629
OANT_RS09460,OANT_RS09460,100.000,144,0,0,1,144,1,144,4.56e-109,303
OANT_RS09465,OANT_RS09465,100.000,147,0,0,1,147,1,147,8.34e-108,300
OANT_RS09470,OANT_RS09470,100.000,398,0,0,1,398,1,398,0.0,819
OANT_RS09475,OANT_RS09475,100.000,355,0,0,1,355,1,355,0.0,704
OANT_RS09480,OANT_RS09480,100.000,926,0,0,1,926,1,926,0.0,1889
OANT_RS09485,OANT_RS09485,100.000,370,0,0,1,370,1,370,0.0,738
OANT_RS09490,OANT_RS09490,100.000,621,0,0,1,621,1,621,0.0,1268
OANT_RS09495,OANT_RS09495,100.000,279,0,0,1,279,1,279,0.0,563
OANT_RS09500,OANT_RS09500,100.000,333,0,0,1,333,1,333,0.0,619
OANT_RS09505,OANT_RS09505,100.000,257,0,0,1,257,1,257,0.0,518
OANT_RS09510,OANT_RS09510,100.000,376,0,0,1,376,1,376,0.0,778
OANT_RS09515,OANT_RS09515,100.000,309,0,0,1,309,1,309,0.0,617
OANT_RS09520,OANT_RS09520,100.000,376,0,0,1,376,1,376,0.0,737
OANT_RS09525,OANT_RS09525,100.000,259,0,0,1,259,1,259,0.0,528
OANT_RS09530,OANT_RS09530,100.000,269,0,0,1,269,1,269,0.0,549
OANT_RS09535,OANT_RS09535,100.000,682,0,0,1,682,1,682,0.0,1379
OANT_RS09540,OANT_RS09540,100.000,514,0,0,1,514,1,514,0.0,1068
OANT_RS09545,OANT_RS09545,100.000,544,0,0,1,544,1,544,0.0,1127
OANT_RS09550,OANT_RS09550,100.000,344,0,0,1,344,1,344,0.0,692
OANT_RS09555,OANT_RS09555,100.000,329,0,0,1,329,1,329,0.0,665
OANT_RS09560,OANT_RS09560,100.000,309,0,0,1,309,1,309,0.0,605
OANT_RS09565,OANT_RS09565,100.000,288,0,0,1,288,1,288,0.0,576
OANT_RS09570,OANT_RS09570,100.000,140,0,0,1,140,1,140,1.51e-101,284
OANT_RS09575,OANT_RS09575,100.000,177,0,0,1,177,1,177,1.08e-129,358
OANT_RS09580,OANT_RS09580,100.000,426,0,0,1,426,1,426,0.0,880
OANT_RS09585,OANT_RS09585,100.000,148,0,0,1,148,1,148,1.41e-108,302
OANT_RS09595,OANT_RS09595,100.000,110,0,0,1,110,1,110,1.75e-82,233
OANT_RS09600,OANT_RS09600,100.000,180,0,0,1,180,1,180,1.35e-134,371
OANT_RS09605,OANT_RS09605,100.000,76,0,0,1,76,1,76,1.02e-49,148
OANT_RS09610,OANT_RS09610,100.000,271,0,0,1,271,1,271,0.0,572
OANT_RS09615,OANT_RS09615,100.000,130,0,0,1,130,1,130,1.31e-96,271
OANT_RS09625,OANT_RS09625,100.000,25,0,0,1,25,1,25,2.00e-11,48.1
OANT_RS09630,OANT_RS09630,100.000,220,0,0,1,220,1,220,8.83e-157,430
OANT_RS09635,OANT_RS09635,100.000,522,0,0,1,522,1,522,0.0,1041
OANT_RS09640,OANT_RS09640,100.000,62,0,0,1,62,1,62,3.14e-42,128
OANT_RS09645,OANT_RS09645,100.000,334,0,0,1,334,1,334,0.0,683
OANT_RS09650,OANT_RS09650,100.000,273,0,0,1,273,1,273,0.0,539
OANT_RS09655,OANT_RS09655,100.000,276,0,0,1,276,1,276,0.0,548
OANT_RS09660,OANT_RS09660,100.000,187,0,0,1,187,1,187,9.90e-137,377
OANT_RS09665,OANT_RS09665,100.000,315,0,0,1,315,1,315,0.0,619
OANT_RS09670,OANT_RS09670,100.000,615,0,0,1,615,1,615,0.0,1202
OANT_RS09675,OANT_RS09675,100.000,844,0,0,1,844,1,844,0.0,1696
OANT_RS09680,OANT_RS09680,100.000,138,0,0,1,138,1,138,7.80e-100,280
OANT_RS09685,OANT_RS09685,100.000,860,0,0,1,860,1,860,0.0,1736
OANT_RS09690,OANT_RS09690,100.000,96,0,0,1,96,1,96,1.80e-67,194
OANT_RS09695,OANT_RS09695,100.000,853,0,0,1,853,1,853,0.0,1765
OANT_RS09700,OANT_RS09700,100.000,332,0,0,1,332,1,332,0.0,685
OANT_RS09705,OANT_RS09705,100.000,92,0,0,1,92,1,92,5.43e-67,193
OANT_RS09710,OANT_RS09710,100.000,306,0,0,1,306,1,306,0.0,623
OANT_RS09715,OANT_RS09715,100.000,44,0,0,1,44,1,44,2.73e-27,89.4
OANT_RS09720,OANT_RS09720,100.000,498,0,0,1,498,1,498,0.0,1006
OANT_RS09725,OANT_RS09725,100.000,296,0,0,1,296,1,296,0.0,599
OANT_RS09730,OANT_RS09730,100.000,385,0,0,1,385,1,385,0.0,798
OANT_RS09735,OANT_RS09735,100.000,483,0,0,1,483,1,483,0.0,975
OANT_RS09740,OANT_RS09740,100.000,62,0,0,1,62,1,62,6.03e-41,125
OANT_RS09745,OANT_RS09745,100.000,237,0,0,1,237,1,237,7.32e-167,457
OANT_RS09750,OANT_RS09750,100.000,173,0,0,1,173,1,173,1.79e-127,352
OANT_RS09755,OANT_RS09755,100.000,349,0,0,1,349,1,349,0.0,702
OANT_RS09760,OANT_RS09760,100.000,1263,0,0,1,1263,1,1263,0.0,2568
OANT_RS09765,OANT_RS09765,100.000,212,0,0,1,212,1,212,1.38e-157,431
OANT_RS09770,OANT_RS09770,100.000,142,0,0,1,142,1,142,1.89e-97,274
OANT_RS09775,OANT_RS09775,100.000,261,0,0,1,261,1,261,0.0,506
OANT_RS09780,OANT_RS09780,100.000,149,0,0,1,149,1,149,1.34e-108,302
OANT_RS09785,OANT_RS09785,100.000,126,0,0,1,126,1,126,1.02e-90,255
OANT_RS09790,OANT_RS09790,100.000,495,0,0,1,495,1,495,0.0,970
OANT_RS09795,OANT_RS09795,100.000,189,0,0,1,189,1,189,6.53e-142,390
OANT_RS09800,OANT_RS09800,100.000,252,0,0,1,252,1,252,0.0,512
OANT_RS09805,OANT_RS09805,100.000,248,0,0,1,248,1,248,0.0,494
OANT_RS09810,OANT_RS09810,100.000,368,0,0,1,368,1,368,0.0,743
OANT_RS09815,OANT_RS09815,100.000,293,0,0,1,293,1,293,0.0,592
OANT_RS09820,OANT_RS09820,100.000,436,0,0,1,436,1,436,0.0,879
OANT_RS09825,OANT_RS09825,100.000,331,0,0,1,331,1,331,0.0,662
OANT_RS09830,OANT_RS09830,100.000,327,0,0,1,327,1,327,0.0,649
OANT_RS09835,OANT_RS09835,100.000,363,0,0,1,363,1,363,0.0,723
OANT_RS09840,OANT_RS09840,100.000,173,0,0,1,173,1,173,5.72e-129,356
OANT_RS09845,OANT_RS09845,100.000,285,0,0,1,285,1,285,0.0,584
OANT_RS09850,OANT_RS09850,100.000,154,0,0,1,154,1,154,3.44e-107,299
OANT_RS09855,OANT_RS09855,100.000,572,0,0,1,572,1,572,0.0,1150
OANT_RS09860,OANT_RS09860,100.000,244,0,0,1,244,1,244,0.0,497
OANT_RS09865,OANT_RS09865,100.000,208,0,0,1,208,1,208,1.52e-151,416
OANT_RS09870,OANT_RS09870,100.000,439,0,0,1,439,1,439,0.0,896
OANT_RS09875,OANT_RS09875,100.000,403,0,0,1,403,1,403,0.0,822
OANT_RS09880,OANT_RS09880,100.000,366,0,0,1,366,1,366,0.0,748
OANT_RS09885,OANT_RS09885,100.000,249,0,0,1,249,1,249,0.0,503
OANT_RS09890,OANT_RS09890,100.000,277,0,0,1,277,1,277,0.0,561
OANT_RS09895,OANT_RS09895,100.000,310,0,0,1,310,1,310,0.0,601
OANT_RS09900,OANT_RS09900,100.000,355,0,0,1,355,1,355,0.0,700
OANT_RS09905,OANT_RS09905,100.000,59,0,0,1,59,1,59,5.17e-39,120
OANT_RS09910,OANT_RS09910,100.000,543,0,0,1,543,1,543,0.0,1111
OANT_RS09915,OANT_RS09915,100.000,352,0,0,1,352,1,352,0.0,720
OANT_RS09920,OANT_RS09920,100.000,212,0,0,1,212,1,212,1.01e-155,427
OANT_RS09925,OANT_RS09925,100.000,249,0,0,1,249,1,249,0.0,510
OANT_RS09930,OANT_RS09930,100.000,275,0,0,1,275,1,275,0.0,572
OANT_RS09935,OANT_RS09935,100.000,232,0,0,1,232,1,232,1.70e-174,476
OANT_RS09940,OANT_RS09940,100.000,94,0,0,1,94,1,94,4.37e-67,193
OANT_RS09945,OANT_RS09950,100.000,25,0,0,1,25,1,25,1.24e-11,48.5
OANT_RS09950,OANT_RS09950,100.000,25,0,0,1,25,1,25,1.24e-11,48.5
OANT_RS09955,OANT_RS09955,100.000,421,0,0,1,421,1,421,0.0,864
OANT_RS09960,OANT_RS09960,100.000,115,0,0,1,115,1,115,2.27e-79,226
OANT_RS09965,OANT_RS09965,100.000,407,0,0,1,407,1,407,0.0,833
OANT_RS09970,OANT_RS09970,100.000,439,0,0,1,439,1,439,0.0,884
OANT_RS09975,OANT_RS09975,100.000,506,0,0,1,506,1,506,0.0,1014
OANT_RS09980,OANT_RS09980,100.000,328,0,0,1,328,1,328,0.0,660
OANT_RS09985,OANT_RS09985,100.000,594,0,0,1,594,1,594,0.0,1187
OANT_RS09990,OANT_RS09990,100.000,348,0,0,1,348,1,348,0.0,689
OANT_RS09995,OANT_RS09995,100.000,146,0,0,1,146,1,146,5.53e-110,306
OANT_RS10000,OANT_RS10000,100.000,193,0,0,1,193,1,193,6.56e-145,398
OANT_RS10005,OANT_RS10005,100.000,159,0,0,1,159,1,159,5.07e-118,327
OANT_RS10010,OANT_RS10010,100.000,256,0,0,1,256,1,256,0.0,521
OANT_RS10015,OANT_RS10015,100.000,274,0,0,1,274,1,274,0.0,563
OANT_RS10020,OANT_RS10020,100.000,68,0,0,1,68,1,68,3.04e-45,136
OANT_RS10025,OANT_RS10025,100.000,107,0,0,1,107,1,107,1.66e-77,221
OANT_RS10030,OANT_RS10030,100.000,121,0,0,1,121,1,121,1.03e-86,245
OANT_RS10035,OANT_RS10035,100.000,202,0,0,1,202,1,202,9.16e-148,406
OANT_RS10040,OANT_RS10040,100.000,395,0,0,1,395,1,395,0.0,776
OANT_RS10045,OANT_RS10045,100.000,243,0,0,1,243,1,243,0.0,498
OANT_RS10050,OANT_RS10050,100.000,175,0,0,1,175,1,175,2.15e-129,357
OANT_RS10055,OANT_RS10055,100.000,202,0,0,1,202,1,202,1.34e-153,421
OANT_RS10060,OANT_RS10060,100.000,201,0,0,1,201,1,201,5.14e-152,416
