C_crescentus|Q.,Melitensis16M|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
CC_3285,BME_RS04625,36.478,159,96,2,78,235,77,231,2.56e-25,97.1
CC_3286,BME_RS14065,31.304,115,77,1,4,116,7,121,1.07e-08,48.1
CC_3290,BME_RS14835,57.724,123,46,1,32,148,68,190,1.13e-47,150
CC_3291,BME_RS01450,42.857,56,32,0,14,69,1,56,3.20e-09,44.7
CC_3292,BME_RS01470,48.472,229,99,5,1,224,15,229,2.28e-70,211
CC_3293,BME_RS01465,50.613,326,154,3,1,320,9,333,1.53e-99,293
CC_3294,BME_RS01460,48.889,45,23,0,20,64,18,62,8.76e-08,41.2
CC_3295,BME_RS01605,48.026,152,73,3,23,168,15,166,1.05e-37,124
CC_3297,BME_RS11810,86.765,68,9,0,12,79,1,68,4.11e-28,93.6
CC_3299,BME_RS14910,34.855,241,148,3,5,242,26,260,1.79e-41,143
CC_3301,BME_RS06385,38.346,133,82,0,9,141,391,523,1.41e-27,106
CC_3303,BME_RS11780,73.941,472,115,5,1,472,1,464,0.0,643
CC_3304,BME_RS11775,70.093,107,19,3,4,110,46,139,1.63e-44,138
CC_3305,BME_RS11770,65.312,369,124,4,6,373,7,372,1.40e-160,454
CC_3313,BME_RS10255,45.854,591,309,6,11,595,33,618,2.08e-176,510
CC_3315,BME_RS04325,39.024,492,274,9,2,482,7,483,1.85e-101,310
CC_3319,BME_RS01405,53.012,83,35,1,9,87,2,84,1.03e-17,67.8
CC_3320,BME_RS07220,31.282,195,133,1,1,195,1,194,1.62e-27,100
CC_3321,BME_RS15920,73.171,41,11,0,1,41,1,41,2.35e-19,68.6
CC_3322,BME_RS10310,43.617,376,199,8,59,426,40,410,1.51e-91,280
CC_3325,BME_RS09825,34.529,223,141,4,2,222,6,225,2.25e-35,122
CC_3327,BME_RS06830,26.908,249,166,6,523,756,312,559,4.67e-16,78.6
CC_3332,BME_RS08980,50.000,86,42,1,1,85,45,130,1.80e-22,80.9
CC_3333,BME_RS08985,48.760,121,61,1,1,121,1,120,1.70e-38,122
CC_3338,BME_RS08125,24.169,451,277,17,52,465,51,473,1.16e-15,76.6
CC_3352,BME_RS12935,42.512,414,211,9,75,481,461,854,2.21e-81,269
CC_3353,BME_RS12935,37.150,393,227,7,2,390,10,386,5.47e-64,218
CC_3354,BME_RS12930,56.303,119,52,0,1,119,4,122,1.01e-43,136
CC_3355,BME_RS12925,44.628,363,194,2,11,371,7,364,4.01e-94,283
CC_3359,BME_RS05465,24.873,591,367,22,37,600,44,584,1.81e-23,101
CC_3361,BME_RS07300,60.450,311,120,1,8,315,5,315,1.18e-129,370
CC_3363,BME_RS06930,40.179,112,66,1,15,126,10,120,1.24e-25,90.9
CC_3364,BME_RS07295,54.341,311,141,1,1,311,1,310,1.56e-117,338
CC_3365,BME_RS07290,63.768,138,50,0,4,141,3,140,1.93e-61,183
CC_3367,BME_RS03395,29.864,221,153,2,100,319,105,324,2.17e-24,97.8
CC_3371,BME_RS04490,29.496,139,93,3,21,157,16,151,2.15e-09,51.2
CC_3373,BME_RS14120,29.967,307,195,8,11,310,5,298,5.78e-38,133
CC_3375,BME_RS10285,60.424,283,112,0,6,288,22,304,4.06e-127,363
CC_3379,BME_RS12435,31.122,196,124,4,124,318,135,320,1.36e-13,67.0
CC_3380,BME_RS11745,32.941,255,158,6,6,259,7,249,6.08e-37,127
CC_3382,BME_RS06420,37.607,117,66,2,4,116,8,121,6.08e-15,64.3
CC_3384,BME_RS01305,56.641,256,111,0,10,265,8,263,1.76e-101,293
CC_3389,BME_RS07615,47.391,460,238,2,1,456,7,466,9.41e-144,416
CC_3390,BME_RS07620,50.645,310,141,6,23,321,12,320,8.39e-85,255
CC_3393,BME_RS07590,51.684,594,258,9,21,595,2,585,1.32e-176,510
CC_3394,BME_RS07285,58.333,144,60,0,1,144,1,144,6.76e-58,175
CC_3395,BME_RS07275,45.128,195,89,5,12,195,13,200,1.50e-51,161
CC_3396,BME_RS07270,39.862,434,243,8,127,549,538,964,1.85e-84,279
CC_3397,BME_RS07265,51.596,188,90,1,5,192,4,190,4.10e-68,203
CC_3398,BME_RS07260,37.116,423,266,0,1,423,1,423,1.44e-89,275
CC_3399,BME_RS07255,52.941,459,215,1,1,459,1,458,2.46e-166,474
CC_3400,BME_RS07305,28.629,248,130,8,10,224,9,242,1.06e-16,73.2
CC_3401,BME_RS07310,44.828,116,64,0,3,118,9,124,2.13e-30,102
CC_3402,BME_RS07315,55.986,284,109,4,6,283,8,281,2.03e-94,277
CC_3403,BME_RS07320,51.099,182,85,2,3,183,13,191,3.37e-62,189
CC_3405,BME_RS07330,54.348,322,125,2,3,324,6,305,1.47e-110,321
CC_3406,BME_RS07335,70.128,549,152,3,8,547,7,552,0.0,734
CC_3407,BME_RS07340,50.943,265,116,5,9,267,9,265,4.15e-73,224
CC_3411,BME_RS07350,59.829,468,188,0,23,490,3,470,0.0,584
CC_3414,BME_RS12770,51.204,457,219,4,1,453,1,457,1.46e-164,468
CC_3415,BME_RS12775,46.862,239,126,1,1,238,7,245,1.42e-63,195
CC_3416,BME_RS08090,53.431,204,95,0,3,206,64,267,2.15e-74,226
CC_3420,BME_RS07450,37.500,488,286,6,346,824,117,594,3.32e-89,291
CC_3421,BME_RS07575,43.322,307,166,2,22,320,17,323,1.44e-70,219
CC_3423,BME_RS00810,56.938,209,89,1,10,218,10,217,6.31e-79,233
CC_3424,BME_RS07190,59.649,114,41,3,1,112,1,111,1.89e-42,132
CC_3428,BME_RS15345,45.489,266,141,4,5,267,3,267,2.49e-72,220
CC_3430,BME_RS01025,58.010,412,173,0,1,412,15,426,1.34e-167,473
CC_3431,BME_RS01030,46.073,191,103,0,24,214,26,216,3.57e-53,167
CC_3432,BME_RS01035,58.511,94,39,0,9,102,15,108,1.98e-38,122
CC_3433,BME_RS01040,37.572,173,88,3,2,154,1,173,1.49e-31,108
CC_3434,BME_RS01050,29.602,402,209,10,16,345,37,436,1.28e-34,128
CC_3435,BME_RS01055,49.333,450,202,12,1,439,2,436,1.01e-133,390
CC_3440,BME_RS01060,45.833,168,81,3,1,159,11,177,5.21e-43,138
CC_3443,BME_RS05925,51.923,104,50,0,1,104,1,104,1.24e-28,96.7
CC_3445,BME_RS01235,50.000,80,37,2,5,82,6,84,3.62e-19,72.8
CC_3447,BME_RS01230,75.705,461,103,4,66,525,54,506,0.0,711
CC_3448,BME_RS01225,57.192,292,124,1,1,291,1,292,6.46e-109,314
CC_3449,BME_RS01220,77.647,510,113,1,1,510,1,509,0.0,813
CC_3450,BME_RS01215,48.538,171,88,0,12,182,13,183,4.67e-47,149
CC_3454,BME_RS11235,31.085,341,211,10,75,410,48,369,4.85e-35,130
CC_3455,BME_RS01120,58.947,190,77,1,16,205,19,207,1.02e-80,236
CC_3456,BME_RS01125,43.750,208,107,2,57,264,3,200,1.66e-44,149
CC_3457,BME_RS01130,33.632,223,129,3,30,252,10,213,2.76e-33,117
CC_3461,BME_RS03255,27.647,170,113,4,94,261,38,199,6.33e-09,55.8
CC_3462,BME_RS01335,42.308,390,203,7,2,382,5,381,8.82e-84,258
CC_3464,BME_RS09040,58.998,978,357,6,28,967,7,978,0.0,1112
CC_3465,BME_RS04650,24.157,356,233,13,22,354,106,447,2.44e-14,72.4
CC_3467,BME_RS08970,46.565,131,70,0,11,141,17,147,3.57e-39,127
CC_3469,BME_RS08705,41.296,247,136,4,24,262,26,271,3.10e-45,150
CC_3470,BME_RS02125,36.788,193,114,4,50,239,11,198,4.69e-27,100
CC_3471,BME_RS09825,32.673,101,68,0,6,106,9,109,6.81e-14,62.0
CC_3474,BME_RS01810,27.488,211,139,6,288,496,210,408,1.82e-12,65.9
CC_3475,BME_RS01815,52.381,168,79,1,6,172,1,168,7.70e-54,167
CC_3477,BME_RS01825,55.253,257,114,1,1,257,1,256,1.09e-91,268
CC_3481,BME_RS09080,32.308,130,85,3,17,145,18,145,5.81e-09,51.2
CC_3483,BME_RS12205,48.855,131,66,1,6,136,10,139,7.75e-44,137
CC_3484,BME_RS10045,35.914,607,358,9,166,755,234,826,3.40e-108,346
CC_3485,BME_RS12190,46.784,342,162,6,12,346,4,332,3.62e-97,288
CC_3486,BME_RS13185,33.878,245,157,2,5,249,6,245,3.57e-41,139
CC_3487,BME_RS09305,37.788,217,124,5,12,223,2,212,3.53e-37,126
CC_3492,BME_RS14735,26.144,612,356,22,43,585,139,723,1.71e-42,160
CC_3494,BME_RS01650,28.846,104,74,0,345,448,61,164,1.84e-09,53.1
CC_3495,BME_RS11340,30.065,153,82,4,21,150,36,186,1.10e-10,57.4
CC_3496,BME_RS15220,34.676,571,344,6,10,579,9,551,1.58e-86,278
CC_3498,BME_RS11795,43.564,101,50,4,27,120,26,126,5.06e-09,48.9
CC_3502,BME_RS09370,43.564,101,56,1,36,135,215,315,1.83e-20,82.4
CC_3503,BME_RS02950,48.837,172,88,0,19,190,20,191,2.18e-57,176
CC_3510,BME_RS12760,37.374,297,182,3,7,300,5,300,4.77e-56,181
CC_3511,BME_RS15315,51.691,207,99,1,5,210,3,209,1.81e-63,197
CC_3512,BME_RS15320,37.401,377,218,7,19,386,7,374,5.61e-55,182
CC_3513,BME_RS15325,55.992,484,206,4,15,493,9,490,1.31e-174,497
CC_3514,BME_RS12420,37.768,233,143,2,5,235,1,233,6.20e-50,160
CC_3515,BME_RS12425,46.286,175,94,0,12,186,9,183,5.07e-55,169
CC_3521,BME_RS13980,55.806,310,132,1,12,321,35,339,2.25e-128,368
CC_3524,BME_RS04775,57.944,107,44,1,1,106,1,107,6.01e-44,135
CC_3525,BME_RS12915,44.413,358,196,3,11,367,5,360,5.76e-92,280
CC_3526,BME_RS00770,75.385,260,63,1,1,260,1,259,1.37e-148,412
CC_3527,BME_RS00765,72.788,599,155,3,5,596,16,613,0.0,891
CC_3528,BME_RS00760,33.065,124,83,0,10,133,6,129,1.25e-20,78.6
CC_3529,BME_RS00755,35.772,123,79,0,10,132,9,131,3.17e-23,85.1
CC_3531,BME_RS00640,44.920,374,190,4,4,367,12,379,2.53e-105,312
CC_3534,BME_RS10040,52.206,136,60,2,6,138,12,145,2.62e-34,121
CC_3535,BME_RS10040,34.444,360,207,10,6,353,153,495,5.00e-44,155
CC_3536,BME_RS10035,42.259,239,133,2,3,240,2,236,4.08e-50,160
CC_3537,BME_RS10030,36.190,1050,574,21,14,987,12,1041,2.01e-143,452
CC_3538,BME_RS10025,38.091,1184,663,25,53,1202,13,1160,0.0,610
CC_3539,BME_RS10020,52.941,102,48,0,1,102,1,102,1.20e-42,132
CC_3541,BME_RS10015,50.930,430,198,7,10,428,7,434,3.64e-128,375
CC_3542,BME_RS10010,57.554,278,116,2,23,298,2,279,1.88e-111,322
CC_3543,BME_RS10005,54.435,248,109,3,5,251,4,248,1.69e-86,256
CC_3544,BME_RS09995,71.182,406,117,0,5,410,1,406,0.0,617
CC_3545,BME_RS09990,47.143,210,110,1,9,218,6,214,3.88e-56,175
CC_3546,BME_RS01175,57.955,88,37,0,2,89,8,95,1.58e-36,115
CC_3549,BME_RS04815,46.561,756,394,7,7,755,7,759,0.0,622
CC_3550,BME_RS11410,50.376,266,115,4,7,256,14,278,3.52e-74,224
CC_3556,BME_RS02260,31.651,218,131,9,28,233,56,267,1.96e-12,62.4
CC_3557,BME_RS06880,44.500,200,102,6,1,193,1,198,1.32e-51,162
CC_3560,BME_RS13525,36.715,207,125,2,254,454,257,463,5.80e-39,146
CC_3562,BME_RS15150,34.483,406,254,4,38,432,2,406,9.76e-83,257
CC_3564,BME_RS05860,46.512,129,67,1,14,142,6,132,5.02e-29,100
CC_3566,BME_RS08580,32.099,243,155,7,1,236,1,240,1.54e-30,113
CC_3567,BME_RS09330,53.648,233,97,3,1,226,1,229,1.28e-84,248
CC_3568,BME_RS05640,30.201,149,86,6,61,199,56,196,2.44e-11,57.4
CC_3569,BME_RS12640,48.691,191,90,1,2,192,12,194,9.56e-68,204
CC_3570,BME_RS09065,31.855,496,294,15,87,557,145,621,6.31e-43,162
CC_3572,BME_RS01095,32.738,168,95,6,134,287,33,196,2.89e-15,69.7
CC_3573,BME_RS12720,40.132,152,91,0,6,157,1,152,1.93e-36,120
CC_3574,BME_RS11770,29.134,381,232,8,5,357,7,377,4.96e-30,116
CC_3575,BME_RS09435,31.933,119,69,5,3,117,8,118,4.63e-09,51.6
CC_3579,BME_RS08675,56.369,314,125,4,6,309,9,320,1.69e-111,323
CC_3580,BME_RS08670,78.458,506,108,1,1,506,1,505,0.0,833
CC_3581,BME_RS01170,67.442,645,203,3,6,644,4,647,0.0,884
CC_3584,BME_RS15235,33.180,434,276,6,50,472,60,490,6.45e-60,209
CC_3585,BME_RS07990,51.079,139,61,3,3,138,1,135,6.09e-43,135
CC_3586,BME_RS08895,62.637,91,34,0,1,91,1,91,6.20e-39,122
CC_3587,BME_RS09485,68.972,564,164,5,4,561,5,563,0.0,772
CC_3588,BME_RS09490,54.762,210,95,0,3,212,9,218,2.94e-72,215
CC_3589,BME_RS09495,56.322,435,182,5,13,443,17,447,8.83e-150,430
CC_3592,BME_RS08850,52.817,142,57,4,23,160,1,136,5.96e-43,136
CC_3594,BME_RS08980,50.000,86,42,1,1,85,45,130,1.80e-22,80.9
CC_3595,BME_RS08985,48.760,121,61,1,1,121,1,120,1.70e-38,122
CC_3596,BME_RS08860,42.949,156,85,2,27,180,1,154,8.39e-42,134
CC_3597,BME_RS08865,45.641,195,97,3,1,195,1,186,2.12e-45,146
CC_3599,BME_RS08870,51.085,507,222,8,1,494,1,494,5.69e-170,486
CC_3600,BME_RS08875,59.184,245,100,0,2,246,32,276,1.85e-108,311
CC_3601,BME_RS08880,31.429,175,108,4,20,183,40,213,7.25e-16,69.3
CC_3602,BME_RS08885,23.404,188,133,2,34,214,40,223,4.88e-11,57.0
CC_3603,BME_RS09050,54.000,200,92,0,6,205,6,205,1.95e-73,218
CC_3604,BME_RS11455,52.215,316,142,5,4,314,14,325,3.77e-107,312
CC_3605,BME_RS11450,63.740,262,95,0,3,264,5,266,6.60e-115,328
CC_3606,BME_RS10385,38.193,487,267,11,8,473,7,480,1.82e-76,244
CC_3607,BME_RS10390,44.918,1525,778,23,21,1489,47,1565,0.0,1233
CC_3611,BME_RS02110,52.344,384,170,3,3,386,1,371,5.93e-136,390
CC_3612,BME_RS03375,28.402,169,113,4,103,266,628,793,2.73e-16,76.3
CC_3614,BME_RS01200,63.426,216,79,0,1,216,1,216,1.07e-98,283
CC_3617,BME_RS07015,48.670,376,188,3,13,383,13,388,2.41e-123,358
CC_3618,BME_RS07020,39.440,393,229,6,4,389,6,396,4.66e-79,249
CC_3619,BME_RS04830,25.477,577,345,15,14,585,10,506,7.29e-30,121
CC_3620,BME_RS01510,58.860,649,262,3,7,651,9,656,0.0,748
CC_3621,BME_RS00345,57.895,57,24,0,40,96,17,73,8.67e-18,69.7
CC_3623,BME_RS06670,38.009,221,124,6,207,421,534,747,4.50e-33,131
CC_3625,BME_RS00465,68.153,314,99,1,16,328,13,326,1.06e-134,382
CC_3629,BME_RS13770,27.844,334,183,14,1,308,1,302,3.13e-20,86.7
CC_3630,BME_RS12085,54.122,279,126,2,1,278,4,281,1.48e-106,308
CC_3631,BME_RS11500,30.714,140,86,5,73,202,69,207,1.07e-10,59.3
CC_3634,BME_RS03645,32.847,137,81,4,61,193,1,130,4.25e-11,59.3
CC_3635,BME_RS04655,29.126,412,265,13,1,395,2,403,1.38e-32,124
CC_3637,BME_RS10305,55.670,291,128,1,1,291,4,293,1.31e-122,349
CC_3638,BME_RS11440,58.696,368,145,3,15,376,28,394,2.75e-155,439
CC_3639,BME_RS11445,45.022,231,116,4,6,228,3,230,3.08e-56,176
CC_3640,BME_RS10625,27.597,308,186,10,21,307,4,295,1.01e-08,53.1
CC_3641,BME_RS02250,27.113,284,206,1,15,297,8,291,5.42e-25,99.0
CC_3642,BME_RS04175,29.581,382,236,10,4,358,46,421,2.32e-42,149
CC_3643,BME_RS04175,32.143,196,111,4,201,374,222,417,2.07e-17,79.7
CC_3648,BME_RS07510,29.739,306,172,12,7,281,5,298,1.23e-19,84.0
CC_3649,BME_RS00785,48.754,281,142,2,6,284,17,297,1.58e-90,268
CC_3651,BME_RS00700,40.000,180,97,8,5,178,4,178,1.14e-31,110
CC_3652,BME_RS01115,65.686,102,34,1,2,103,3,103,7.63e-43,136
CC_3653,BME_RS01105,59.346,428,169,2,1,426,1,425,7.62e-162,466
CC_3655,BME_RS00645,73.981,319,83,0,1,319,1,319,5.13e-171,474
CC_3657,BME_RS09450,44.604,139,72,1,1,139,1,134,4.24e-37,120
CC_3659,BME_RS12215,50.000,282,137,2,8,285,46,327,1.46e-75,231
CC_3661,BME_RS09225,38.418,177,108,1,1,177,1,176,1.15e-28,102
CC_3662,BME_RS15345,25.764,229,119,8,69,296,17,195,6.06e-08,50.1
CC_3663,BME_RS09200,49.027,257,112,6,32,281,1,245,5.94e-70,213
CC_3664,BME_RS09190,56.250,96,42,0,9,104,32,127,7.64e-38,121
CC_3666,BME_RS09185,32.780,241,150,6,14,247,3,238,4.54e-32,114
CC_3667,BME_RS09180,67.002,894,291,3,1,891,1,893,0.0,1213
CC_3668,BME_RS09175,39.247,186,109,1,8,193,6,187,5.16e-38,127
CC_3669,BME_RS09170,39.908,218,128,2,7,221,4,221,2.80e-29,105
CC_3670,BME_RS02540,27.458,295,193,8,22,303,10,296,6.31e-09,52.8
CC_3672,BME_RS09165,52.564,234,109,2,10,243,14,245,7.19e-80,238
CC_3674,BME_RS09155,43.182,176,87,4,4,166,17,192,1.88e-41,135
CC_3678,BME_RS00615,38.462,156,95,1,26,180,64,219,1.61e-30,108
CC_3679,BME_RS00620,50.658,304,150,0,8,311,161,464,3.91e-101,301
CC_3680,BME_RS08825,48.815,211,101,2,23,226,2,212,7.02e-57,177
CC_3684,BME_RS00625,59.857,421,157,3,33,442,3,422,9.12e-180,505
CC_3685,BME_RS04300,35.500,200,120,6,11,205,6,201,1.66e-21,87.4
CC_3686,BME_RS00630,46.953,279,140,4,5,282,7,278,4.73e-71,218
CC_3687,BME_RS06870,26.891,357,241,9,357,700,325,674,2.29e-27,114
CC_3688,BME_RS06870,34.091,264,160,7,427,682,417,674,2.73e-35,139
CC_3690,BME_RS03580,50.538,93,39,4,20,109,6,94,1.05e-19,73.9
CC_3695,BME_RS04805,31.905,210,143,0,56,265,177,386,1.08e-25,101
CC_3696,BME_RS04800,40.637,251,133,2,5,247,21,263,1.33e-52,169
CC_3697,BME_RS13005,43.098,297,166,1,1,297,1,294,3.96e-76,231
CC_3698,BME_RS13015,40.116,172,102,1,1,172,1,171,8.13e-41,132
CC_3702,BME_RS12230,45.387,672,362,4,3,671,12,681,0.0,576
CC_3703,BME_RS03965,27.536,276,151,10,9,269,21,262,1.05e-12,63.5
CC_3704,BME_RS00795,54.203,797,305,16,44,814,49,811,0.0,751
CC_3705,BME_RS00305,37.288,177,105,4,10,183,20,193,6.75e-24,92.0
CC_3706,BME_RS00300,47.388,268,132,3,1,264,1,263,5.65e-80,239
CC_3707,BME_RS09635,50.171,293,140,3,29,315,1,293,7.80e-98,287
CC_3708,BME_RS11340,52.381,252,106,3,7,252,26,269,3.79e-86,254
CC_3709,BME_RS11345,47.253,455,232,4,1,450,1,452,4.74e-139,408
CC_3712,BME_RS11350,58.500,400,158,5,18,411,7,404,5.57e-142,407
CC_3713,BME_RS01745,59.155,142,58,0,14,155,15,156,6.84e-55,167
CC_3714,BME_RS14075,38.793,348,200,5,30,370,1,342,2.61e-65,209
CC_3715,BME_RS15640,46.771,511,262,5,16,521,9,514,1.64e-153,446
CC_3716,BME_RS15630,29.557,203,126,8,9,201,50,245,3.15e-10,54.7
CC_3717,BME_RS09695,57.143,259,111,0,19,277,4,262,1.45e-107,310
CC_3719,BME_RS09690,71.605,405,111,3,1,402,1,404,0.0,603
CC_3720,BME_RS09685,65.432,162,56,0,2,163,4,165,8.98e-79,228
CC_3721,BME_RS09670,35.135,148,90,1,33,174,29,176,4.05e-27,97.8
CC_3722,BME_RS09665,66.055,327,106,2,20,341,5,331,1.46e-163,457
CC_3724,BME_RS04620,49.901,503,244,3,11,513,1,495,1.11e-167,480
CC_3725,BME_RS09660,32.283,127,77,4,5,128,45,165,1.23e-08,50.8
CC_3726,BME_RS09600,53.696,257,107,3,6,250,4,260,1.01e-89,263
CC_3727,BME_RS10130,71.751,177,45,1,12,188,10,181,9.76e-89,255
CC_3728,BME_RS10135,70.276,434,125,3,1,430,1,434,0.0,614
CC_3729,BME_RS07760,31.271,291,183,5,10,294,79,358,2.34e-38,135
CC_3730,BME_RS08845,29.139,151,105,2,4,153,15,164,1.38e-12,58.9
CC_3731,BME_RS08840,53.219,233,105,3,1,232,1,230,2.29e-77,231
CC_3733,BME_RS08830,51.829,328,157,1,39,365,2,329,1.43e-117,341
CC_3734,BME_RS10125,55.670,194,86,0,3,196,7,200,3.33e-77,226
CC_3735,BME_RS10115,53.271,214,96,2,4,213,3,216,6.56e-79,232
CC_3736,BME_RS10110,59.746,236,95,0,1,236,1,236,6.94e-96,277
CC_3737,BME_RS10105,69.231,260,75,2,2,257,3,261,1.46e-120,341
CC_3738,BME_RS10100,46.296,108,52,3,1,106,1,104,2.40e-18,70.9
CC_3739,BME_RS10150,36.066,183,104,4,11,189,6,179,2.95e-25,93.6
CC_3740,BME_RS10155,31.564,358,210,12,63,394,16,364,5.98e-34,126
CC_3741,BME_RS10160,32.857,210,108,5,50,226,15,224,9.12e-27,100
CC_3742,BME_RS10170,43.038,158,90,0,1,158,1,158,2.34e-39,128
CC_3743,BME_RS00290,65.179,224,78,0,9,232,4,227,1.25e-109,311
CC_3744,BME_RS00285,47.368,152,75,3,17,167,33,180,2.35e-36,121
CC_3745,BME_RS01185,58.333,216,87,1,5,217,8,223,1.69e-84,247
CC_3749,BME_RS01190,59.132,876,337,11,3,860,5,877,0.0,1057
CC_3751,BME_RS00055,34.343,198,125,2,1,198,1,193,2.01e-27,107
CC_3752,BME_RS00050,51.049,286,139,1,5,290,7,291,9.04e-101,294
CC_3753,BME_RS00045,64.479,259,91,1,7,264,6,264,5.37e-121,343
CC_3754,BME_RS00040,42.473,186,104,1,21,203,25,210,1.13e-48,155
CC_3755,BME_RS00035,57.699,617,261,0,20,636,2,618,0.0,727
CC_3756,BME_RS00030,44.743,447,231,5,3,446,9,442,2.27e-112,335
CC_3759,BME_RS13615,52.340,235,111,1,3,236,4,238,2.05e-78,236
CC_3760,BME_RS00020,80.861,418,80,0,64,481,1,418,0.0,709
CC_3761,BME_RS00010,49.286,140,65,1,11,150,43,176,6.65e-41,132
CC_3762,BME_RS10280,29.321,324,211,10,4,314,27,345,1.10e-26,105
CC_3763,BME_RS00005,45.401,337,183,1,13,348,4,340,8.99e-100,295
CC_r02,BME_RS01925,40.270,370,191,5,63,416,102,457,3.34e-51,191
CC_r05,BME_RS01925,40.270,370,191,5,63,416,102,457,3.82e-51,191
CC_t02,BME_RS05065,92.000,25,2,0,1,25,1,25,8.43e-13,50.8
CC_t03,BME_RS00985,70.000,30,9,0,1,30,1,30,1.79e-10,45.4
CC_t04,BME_RS08205,80.000,25,5,0,1,25,1,25,3.11e-09,42.0
CC_t06,BME_RS10430,100.000,25,0,0,1,25,1,25,3.09e-11,47.0
CC_t10,BME_RS11315,93.333,30,2,0,1,30,1,30,3.14e-16,60.1
CC_t13,BME_RS03310,76.000,25,6,0,1,25,1,25,3.29e-08,39.3
CC_t16,BME_RS03695,87.500,24,3,0,1,24,1,24,3.83e-08,39.3
CC_t19,BME_RS05920,92.000,25,2,0,1,25,1,25,1.73e-10,45.1
CC_t26,BME_RS14705,92.000,25,2,0,1,25,1,25,5.16e-12,48.9
CC_t27,BME_RS14705,92.000,25,2,0,1,25,1,25,5.16e-12,48.9
CC_t30,BME_RS04510,100.000,28,0,0,1,28,1,28,1.18e-13,53.5
CC_t31,BME_RS00545,89.286,28,3,0,1,28,1,28,2.45e-12,50.1
CC_t34,BME_RS05070,80.000,25,5,0,1,25,1,25,8.36e-08,38.5
CC_t36,BME_RS08330,80.000,25,5,0,1,25,1,25,3.39e-09,42.0
CC_t41,BME_RS11070,80.000,25,5,0,1,25,1,25,1.06e-08,40.8
CC_t47,BME_RS11070,80.000,25,5,0,1,25,1,25,1.06e-08,40.8
CC_t49,BME_RS09505,80.000,25,5,0,1,25,1,25,1.02e-08,40.8
CC_t50,BME_RS11400,79.310,29,6,0,1,29,1,29,9.05e-10,43.5
CC_t51,BME_RS00350,80.000,25,5,0,1,25,1,25,2.55e-09,42.4
