S_meliloti|Q.,S_meliloti|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
SMa0752,SMa0752,100.000,353,0,0,1,353,1,353,0.0,736
SMa0753,SMa0753,100.000,230,0,0,1,230,1,230,7.77e-171,467
SMa0754,SMa0754,100.000,108,0,0,1,108,1,108,4.90e-78,222
SMa0757,SMa0757,100.000,310,0,0,1,310,1,310,0.0,624
SMa0758,SMa0758,100.000,191,0,0,1,191,1,191,2.91e-140,386
SMa0759,SMa0759,100.000,133,0,0,1,133,1,133,1.55e-95,268
SMa0760,SMa0760,100.000,115,0,0,1,115,1,115,5.50e-80,228
SMa0762,SMa0762,100.000,211,0,0,1,211,1,211,4.99e-157,430
SMa0763,SMa0763,100.000,215,0,0,1,215,1,215,3.99e-159,436
SMa0765,SMa0765,100.000,539,0,0,1,539,1,539,0.0,1080
SMa0766,SMa0766,100.000,243,0,0,1,243,1,243,0.0,503
SMa0767,SMa0767,100.000,50,0,0,1,50,1,50,4.79e-33,104
SMa0769,SMa0769,100.000,287,0,0,1,287,1,287,0.0,593
SMa0771,SMa0771,100.000,157,0,0,1,157,1,157,2.90e-113,315
SMa0772,SMa0772,100.000,183,0,0,1,183,1,183,1.51e-135,374
SMa0773,SMa0773,100.000,476,0,0,1,476,1,476,0.0,983
SMa0774,SMa0774,100.000,553,0,0,1,553,1,553,0.0,1141
SMa0775,SMa0775,100.000,108,0,0,1,108,1,108,2.61e-75,215
SMa0776,SMa0776,100.000,245,0,0,1,245,1,245,1.55e-180,493
SMa0779,SMa0779,100.000,298,0,0,1,298,1,298,0.0,607
SMa0781,SMa0781,100.000,149,0,0,1,149,1,149,4.25e-109,304
SMa0783,SMc02301,100.000,89,0,0,1,89,32,120,1.63e-63,185
SMa0785,SMa0785,100.000,694,0,0,1,694,1,694,0.0,1415
SMa0787,SMa0787,100.000,272,0,0,1,272,1,272,0.0,562
SMa0789,SMa0789,100.000,231,0,0,1,231,1,231,2.54e-171,468
SMa0791,SMa0791,100.000,200,0,0,1,200,1,200,1.73e-148,408
SMa0792,SMa0792,100.000,277,0,0,1,277,1,277,0.0,568
SMa0793,SMa0793,100.000,311,0,0,1,311,1,311,0.0,633
SMa0794,SMa0794,100.000,346,0,0,1,346,1,346,0.0,721
SMa0796,SMa0796,100.000,487,0,0,1,487,1,487,0.0,995
SMa0797,SMa0797,100.000,108,0,0,1,108,1,108,1.00e-77,221
SMa0799,SMa0799,100.000,336,0,0,1,336,1,336,0.0,681
SMa0800,SMa0800,100.000,291,0,0,1,291,1,291,0.0,563
SMa0802,SMa0802,100.000,266,0,0,1,266,1,266,0.0,512
SMa0803,SMa0803,100.000,359,0,0,1,359,1,359,0.0,734
SMa0805,SMa0805,100.000,490,0,0,1,490,1,490,0.0,995
SMa0806,SMa0806,100.000,151,0,0,1,151,1,151,4.90e-108,301
SMa0809,SMa0809,100.000,212,0,0,1,212,1,212,4.24e-156,428
SMa0810,SMa0810,100.000,68,0,0,1,68,1,68,3.89e-46,139
SMa0811,SMa0811,100.000,64,0,0,1,64,1,64,4.28e-43,130
SMa0814,SMa0814,100.000,490,0,0,1,490,1,490,0.0,1018
SMa0815,SMa0815,100.000,541,0,0,1,541,1,541,0.0,1117
SMa0816,SMa0816,100.000,98,0,0,1,98,1,98,4.14e-72,206
SMa0817,SMa0817,100.000,435,0,0,1,435,1,435,0.0,899
SMa0819,SMa0819,100.000,353,0,0,1,353,1,353,0.0,721
SMa0822,SMa0822,100.000,292,0,0,1,292,1,292,0.0,588
SMa0824,SMa0824,100.000,155,0,0,1,155,1,155,1.46e-113,316
SMa0825,SMa0825,100.000,297,0,0,1,297,1,297,0.0,607
SMa0827,SMa0827,100.000,500,0,0,1,500,1,500,0.0,1039
SMa0829,SMa0829,100.000,513,0,0,1,513,1,513,0.0,1075
SMa0830,SMa0830,100.000,476,0,0,1,476,1,476,0.0,986
SMa0831,SMa0831,100.000,166,0,0,1,166,1,166,2.92e-122,338
SMa0833,SMa0833,100.000,46,0,0,1,46,1,46,5.02e-28,91.7
SMa0834,SMa0834,100.000,105,0,0,1,105,1,105,1.38e-74,213
SMa0835,SMa0835,100.000,96,0,0,1,96,1,96,1.03e-67,195
SMa0838,SMa0838,100.000,81,0,0,1,81,1,81,1.32e-52,156
SMa0840,SMa0840,100.000,313,0,0,1,313,1,313,0.0,636
SMa0841,SMa0841,100.000,149,0,0,1,149,1,149,4.39e-109,304
SMa0846,SMa0846,100.000,85,0,0,1,85,1,85,1.10e-59,174
SMa0848,SMa0848,100.000,138,0,0,1,138,1,138,7.57e-103,287
SMa0849,SMa0849,100.000,326,0,0,1,326,1,326,0.0,652
SMa0850,SMa0850,100.000,121,0,0,1,121,1,121,1.90e-86,244
SMa0851,SMa0851,100.000,247,0,0,1,247,1,247,0.0,508
SMa0852,SMa0852,100.000,93,0,0,1,93,1,93,9.54e-61,177
SMa0853,SMa0853,100.000,402,0,0,1,402,1,402,0.0,820
SMa0854,SMa0854,100.000,245,0,0,1,245,1,245,0.0,499
SMa0855,SMa0855,100.000,299,0,0,1,299,1,299,0.0,617
SMa0857,SMa0857,100.000,641,0,0,1,641,1,641,0.0,1321
SMa0861,SMa0861,100.000,293,0,0,1,293,1,293,0.0,595
SMa0863,SMa0863,100.000,262,0,0,1,262,1,262,0.0,521
SMa0864,SMa0864,100.000,355,0,0,1,355,1,355,0.0,723
SMa0866,SMa0866,100.000,426,0,0,1,426,1,426,0.0,870
SMa0868,SMa0868,100.000,217,0,0,1,217,1,217,8.76e-162,443
SMa0869,SMa0869,100.000,196,0,0,1,196,1,196,1.14e-146,403
SMa0870,SMa0870,100.000,308,0,0,1,308,1,308,0.0,622
SMa0872,SMa0872,100.000,110,0,0,1,110,1,110,2.99e-79,225
SMa0873,SMa0873,100.000,441,0,0,1,441,1,441,0.0,891
SMa0874,SMa0874,100.000,161,0,0,1,161,1,161,2.55e-121,336
SMa0875,SMa0875,100.000,1065,0,0,1,1065,1,1065,0.0,2131
SMa0876,SMa0876,100.000,367,0,0,1,367,1,367,0.0,717
SMa0878,SMa0878,100.000,608,0,0,1,608,1,608,0.0,1240
SMa0882,SMa0882,100.000,196,0,0,1,196,1,196,3.58e-146,402
SMa0883,SMa0883,100.000,176,0,0,1,176,1,176,1.44e-131,363
SMa0886,SMa0886,100.000,244,0,0,1,244,1,244,0.0,507
SMa0887,SMa0887,100.000,188,0,0,1,188,1,188,2.03e-138,381
SMa0888,SMa0888,100.000,272,0,0,1,272,1,272,0.0,540
SMa0890,SMa0890,100.000,474,0,0,1,474,1,474,0.0,937
SMa0892,SMa0892,100.000,1087,0,0,1,1087,1,1087,0.0,2232
SMa0894,SMa0894,100.000,98,0,0,1,98,1,98,5.65e-71,204
SMa0896,SMa0896,100.000,239,0,0,1,239,1,239,0.0,493
SMa0900,SMa0900,100.000,158,0,0,1,158,1,158,2.01e-114,318
SMa0903,SMa0903,100.000,396,0,0,1,396,1,396,0.0,810
SMa0905,SMa0905,100.000,133,0,0,1,133,1,133,4.61e-94,265
SMa0907,SMa0907,100.000,412,0,0,1,412,1,412,0.0,842
SMa0909,SMa0909,100.000,297,0,0,1,297,1,297,0.0,591
SMa0911,SMa0911,100.000,343,0,0,1,343,1,343,0.0,683
SMa0914,SMa0914,100.000,313,0,0,1,313,1,313,0.0,644
SMa0917,SMa0917,100.000,108,0,0,1,108,1,108,1.56e-78,223
SMa0922,SMa0922,100.000,107,0,0,1,107,1,107,4.19e-76,217
SMa0929,SMa0929,100.000,639,0,0,1,639,1,639,0.0,1313
SMa0930,SMa0930,100.000,79,0,0,1,79,1,79,3.78e-53,157
SMa0933,SMa0933,100.000,95,0,0,1,95,1,95,1.00e-63,185
SMa0934,SMa0934,100.000,1539,0,0,1,1539,1,1539,0.0,3056
SMa0937,SMa0937,100.000,719,0,0,1,719,1,719,0.0,1418
SMa0939,SMa0939,100.000,633,0,0,1,633,1,633,0.0,1277
SMa0940,SMa0940,100.000,204,0,0,1,204,1,204,1.77e-148,408
SMa0941,SMa0941,100.000,127,0,0,1,127,1,127,8.89e-91,256
SMa0943,SMa0943,100.000,545,0,0,1,545,1,545,0.0,1127
SMa0945,SMa0945,100.000,191,0,0,1,191,1,191,3.14e-133,369
SMa0947,SMa0947,100.000,104,0,0,1,104,1,104,6.19e-77,219
SMa0950,SMa0950,100.000,357,0,0,1,357,1,357,0.0,728
SMa0951,SMa0951,100.000,287,0,0,1,287,1,287,0.0,571
SMa0952,SMa0952,100.000,296,0,0,1,296,1,296,0.0,575
SMa0953,SMa0953,100.000,372,0,0,1,372,1,372,0.0,751
SMa0955,SMa0955,100.000,230,0,0,1,230,1,230,2.02e-170,466
SMa0956,SMa0956,100.000,453,0,0,1,453,1,453,0.0,917
SMa0958,SMa0958,100.000,570,0,0,1,570,1,570,0.0,1154
SMa0959,SMa0959,100.000,258,0,0,1,258,1,258,0.0,514
SMa0961,SMa0961,100.000,240,0,0,1,240,1,240,2.31e-178,486
SMa0964,SMa0964,100.000,76,0,0,1,76,1,76,7.68e-53,156
SMa0967,SMa0967,100.000,306,0,0,1,306,1,306,0.0,625
SMa0969,SMa0969,100.000,249,0,0,1,249,1,249,0.0,501
SMa0972,SMa0972,100.000,417,0,0,1,417,1,417,0.0,842
SMa0974,SMa0974,100.000,119,0,0,1,119,1,119,2.43e-86,244
SMa0976,SMa0461,100.000,262,0,0,1,262,139,400,0.0,540
SMa0977,SMa2047,100.000,333,0,0,1,333,1,333,0.0,684
SMa0981,SMa0981,100.000,139,0,0,1,139,1,139,4.34e-101,283
SMa0983,SMa0983,100.000,123,0,0,1,123,1,123,2.92e-88,249
SMa0985,SMa0985,100.000,281,0,0,1,281,1,281,0.0,578
SMa0988,SMa0988,100.000,97,0,0,1,97,1,97,3.69e-68,196
SMa0990,SMa0990,100.000,159,0,0,1,159,1,159,1.19e-118,329
SMa0992,SMa0992,100.000,130,0,0,1,130,1,130,5.52e-90,254
SMa0995,SMa0995,100.000,410,0,0,1,410,1,410,0.0,840
SMa0997,SMa0997,100.000,98,0,0,1,98,1,98,7.34e-68,196
SMa0998,SMa0998,100.000,189,0,0,1,189,1,189,5.05e-138,380
SMa1001,SMa1001,100.000,399,0,0,1,399,1,399,0.0,810
SMa1002,SMa1002,100.000,124,0,0,1,124,1,124,7.65e-88,248
SMa1004,SMa1004,100.000,120,0,0,1,120,1,120,8.07e-88,248
SMa1005,SMa1005,100.000,266,0,0,1,266,1,266,0.0,539
SMa1007,SMa1007,100.000,142,0,0,1,142,1,142,1.83e-106,297
SMa1008,SMa1008,100.000,151,0,0,1,151,1,151,2.66e-111,310
SMa1009,SMa1009,100.000,73,0,0,1,73,1,73,5.06e-49,146
SMa1010,SMa1010,100.000,168,0,0,1,168,1,168,4.43e-121,336
SMa1011,SMa1011,100.000,141,0,0,1,141,1,141,1.06e-103,290
SMa1013,SMa1013,100.000,826,0,0,1,826,1,826,0.0,1644
SMa1014,SMa1014,100.000,138,0,0,1,138,1,138,1.01e-101,285
SMa1016,SMa1016,100.000,424,0,0,1,424,1,424,0.0,842
SMa1017,SMa1017,100.000,68,0,0,1,68,1,68,8.67e-46,137
SMa1018,SMa1018,100.000,120,0,0,1,120,1,120,7.20e-81,230
SMa1021,SMa1021,100.000,188,0,0,1,188,1,188,4.34e-138,380
SMa1024,SMa1024,100.000,140,0,0,1,140,1,140,8.28e-101,282
SMa1028,SMa1028,100.000,64,0,0,1,64,1,64,8.86e-40,122
SMa1029,SM_b20919,100.000,276,0,0,1,276,1,276,0.0,578
SMa1030,SMa1615,100.000,123,0,0,1,123,8,130,2.58e-86,244
SMa1032,SMa1032,100.000,81,0,0,1,81,1,81,2.61e-52,155
SMa1033,SMa1033,100.000,126,0,0,1,126,1,126,2.06e-93,263
SMa1036,SMa1036,100.000,89,0,0,1,89,1,89,1.78e-62,181
SMa1037,SMa1037,100.000,488,0,0,1,488,1,488,0.0,976
SMa1038,SMa1038,100.000,449,0,0,1,449,1,449,0.0,930
SMa1041,SMa1041,100.000,170,0,0,1,170,1,170,1.38e-126,350
SMa1043,SMa1043,100.000,94,0,0,1,94,1,94,4.01e-63,183
SMa1045,SMa1045,100.000,95,0,0,1,95,1,95,9.04e-65,187
SMa1046,SMa1046,100.000,355,0,0,1,355,1,355,0.0,716
SMa1050,SMa1050,100.000,181,0,0,1,181,1,181,1.20e-123,343
SMa1052,SMa1052,100.000,143,0,0,1,143,1,143,2.58e-100,281
SMa1053,SMa1053,100.000,136,0,0,1,136,1,136,1.48e-87,248
SMa1056,SMa1056,100.000,115,0,0,1,115,1,115,1.14e-82,234
SMa1057,SMa1057,100.000,432,0,0,1,432,1,432,0.0,891
SMa1058,SMa1058,100.000,150,0,0,1,150,1,150,3.93e-109,304
SMa1060,SMa1060,100.000,455,0,0,1,455,1,455,0.0,918
SMa1062,SMa1062,100.000,276,0,0,1,276,1,276,0.0,570
SMa1063,SMa1063,100.000,83,0,0,1,83,1,83,4.01e-58,170
SMa1065,SMa1065,100.000,262,0,0,1,262,1,262,0.0,518
SMa1067,SMa1067,100.000,248,0,0,1,248,1,248,0.0,506
SMa1070,SMa1070,100.000,530,0,0,1,530,1,530,0.0,1085
SMa1073,SMa1073,100.000,245,0,0,1,245,1,245,0.0,494
SMa1076,SMa1076,100.000,194,0,0,1,194,1,194,1.05e-143,395
SMa1077,SMa1077,100.000,160,0,0,1,160,1,160,1.89e-112,313
SMa1078,SMa1078,100.000,74,0,0,1,74,1,74,2.33e-46,139
SMa1079,SMa1079,100.000,180,0,0,1,180,1,180,3.76e-128,355
SMa1081,SMa1081,100.000,53,0,0,1,53,1,53,3.12e-36,112
SMa1082,SMa1082,100.000,206,0,0,1,206,1,206,1.08e-146,404
SMa1084,SMa1084,100.000,791,0,0,1,791,1,791,0.0,1641
SMa1086,SMa1086,100.000,224,0,0,1,224,1,224,1.34e-158,435
SMa1087,SMa1087,100.000,733,0,0,1,733,1,733,0.0,1465
SMa1089,SMa1089,100.000,67,0,0,1,67,1,67,1.55e-44,134
SMa1091,SMa1091,100.000,167,0,0,1,167,1,167,4.46e-124,343
SMa1092,SMa1092,100.000,169,0,0,1,169,1,169,5.35e-119,331
SMa1093,SMa1093,100.000,110,0,0,1,110,1,110,4.22e-78,223
SMa1095,SMa1095,100.000,102,0,0,1,102,1,102,1.21e-70,203
SMa1096,SMa1096,100.000,153,0,0,1,153,1,153,2.75e-104,292
SMa1097,SMa1097,100.000,171,0,0,1,171,1,171,3.79e-127,351
SMa1099,SMa1099,100.000,104,0,0,1,104,1,104,1.87e-73,210
SMa1100,SMa1100,100.000,173,0,0,1,173,1,173,5.99e-122,338
SMa1101,SMa1101,100.000,139,0,0,1,139,1,139,7.68e-101,282
SMa1103,SMa1103,100.000,584,0,0,1,584,1,584,0.0,1175
SMa1104,SMa1104,100.000,76,0,0,1,76,1,76,3.68e-53,157
SMa1111,SMa1111,100.000,230,0,0,1,230,1,230,3.68e-171,468
SMa1113,SMa1113,100.000,102,0,0,1,102,1,102,1.08e-68,198
SMa1115,SMa1115,100.000,442,0,0,1,442,1,442,0.0,888
SMa1118,SMa1118,100.000,175,0,0,1,175,1,175,5.42e-128,354
SMa1120,SMa1120,100.000,304,0,0,1,304,1,304,0.0,610
SMa1122,SMa1122,100.000,787,0,0,1,787,1,787,0.0,1566
SMa1124,SMa1124,100.000,399,0,0,1,399,1,399,0.0,783
SMa1126,SMa1126,100.000,372,0,0,1,372,1,372,0.0,739
SMa1128,SMa1128,100.000,442,0,0,1,442,1,442,0.0,873
SMa1131,SMa1131,100.000,531,0,0,1,531,1,531,0.0,1078
SMa1132,SMa1132,100.000,129,0,0,1,129,1,129,2.33e-90,255
SMa1134,SMa1134,100.000,208,0,0,1,208,1,208,6.19e-152,417
SMa1136,SMa1136,100.000,153,0,0,1,153,1,153,1.41e-114,318
SMa1138,SMa1138,100.000,163,0,0,1,163,1,163,2.16e-115,321
SMa1139,SMa1139,100.000,88,0,0,1,88,1,88,5.22e-61,177
SMa1141,SMa1141,100.000,254,0,0,1,254,1,254,0.0,521
SMa1142,SMa1142,100.000,528,0,0,1,528,1,528,0.0,1062
SMa1146,SMa1146,100.000,899,0,0,1,899,1,899,0.0,1792
SMa1147,SMa1147,100.000,274,0,0,1,274,1,274,0.0,551
SMa1149,SMa1149,100.000,277,0,0,1,277,1,277,0.0,555
SMa1151,SMa1151,100.000,151,0,0,1,151,1,151,2.21e-114,317
SMa1153,SMa1153,100.000,224,0,0,1,224,1,224,4.80e-161,441
SMa1154,SMa1154,100.000,131,0,0,1,131,1,131,6.25e-97,272
SMa1155,SMa1155,100.000,900,0,0,1,900,1,900,0.0,1801
SMa1156,SMa1156,100.000,357,0,0,1,357,1,357,0.0,719
SMa1158,SMa1158,100.000,280,0,0,1,280,1,280,0.0,559
SMa1159,SMa1159,100.000,147,0,0,1,147,1,147,8.05e-98,275
SMa1160,SMa1160,100.000,193,0,0,1,193,1,193,7.19e-136,375
SMa1161,SMa1161,100.000,93,0,0,1,93,1,93,1.41e-62,182
SMa1162,SMa1162,100.000,225,0,0,1,225,1,225,8.52e-159,436
SMa1163,SMa1163,100.000,799,0,0,1,799,1,799,0.0,1565
SMa1166,SMa1166,100.000,347,0,0,1,347,1,347,0.0,689
SMa1168,SMa1168,100.000,193,0,0,1,193,1,193,1.75e-142,392
SMa1169,SMa1169,100.000,113,0,0,1,113,1,113,9.02e-82,232
SMa1170,SMa1170,100.000,105,0,0,1,105,1,105,7.38e-76,216
SMa1171,SMa1171,100.000,86,0,0,1,86,1,86,1.38e-63,184
SMa1172,SMa1172,100.000,82,0,0,1,82,1,82,6.98e-55,162
SMa1174,SMa1174,100.000,167,0,0,1,167,1,167,2.39e-122,339
SMa1176,SMa1176,100.000,172,0,0,1,172,1,172,1.47e-127,352
SMa1178,SMa1178,100.000,276,0,0,1,276,1,276,0.0,549
SMa1179,SMa1179,100.000,755,0,0,1,755,1,755,0.0,1533
SMa1182,SMa1182,100.000,639,0,0,1,639,1,639,0.0,1340
SMa1183,SMa1183,100.000,453,0,0,1,453,1,453,0.0,922
SMa1184,SMa1184,100.000,304,0,0,1,304,1,304,0.0,608
SMa1185,SMa1185,100.000,275,0,0,1,275,1,275,0.0,523
SMa1186,SMa1186,100.000,185,0,0,1,185,1,185,2.59e-138,381
SMa1188,SMa1188,100.000,334,0,0,1,334,1,334,0.0,661
SMa1191,SMa1191,100.000,403,0,0,1,403,1,403,0.0,830
SMa1192,SMa1192,100.000,97,0,0,1,97,1,97,2.05e-67,194
SMa1194,SMa1194,100.000,393,0,0,1,393,1,393,0.0,764
SMa1195,SMa1195,100.000,224,0,0,1,224,1,224,1.36e-166,456
SMa1197,SMa1197,100.000,120,0,0,1,120,1,120,3.99e-84,238
SMa1198,SMa1198,100.000,541,0,0,1,541,1,541,0.0,1049
SMa1200,SMa1200,100.000,171,0,0,1,171,1,171,2.02e-124,345
SMa1201,SMa1201,100.000,126,0,0,1,126,1,126,2.87e-88,249
SMa1207,SMa1207,100.000,226,0,0,1,226,1,226,5.20e-167,457
SMa1208,SMa1208,100.000,55,0,0,1,55,1,55,1.67e-34,108
SMa1209,SMa1209,100.000,757,0,0,1,757,1,757,0.0,1513
SMa1210,SMa1210,100.000,167,0,0,1,167,1,167,5.37e-124,343
SMa1211,SMa1211,100.000,524,0,0,1,524,1,524,0.0,1075
SMa1213,SMa1213,100.000,289,0,0,1,289,1,289,0.0,599
SMa1214,SMa1214,100.000,50,0,0,1,50,1,50,4.95e-33,104
SMa1216,SMa1216,100.000,243,0,0,1,243,1,243,0.0,502
SMa1220,SMa1220,100.000,539,0,0,1,539,1,539,0.0,1081
SMa1223,SMa1223,100.000,151,0,0,1,151,1,151,5.49e-115,319
SMa1225,SMa1225,100.000,211,0,0,1,211,1,211,1.32e-157,432
SMa1226,SMa1226,100.000,115,0,0,1,115,1,115,1.37e-80,229
SMa1227,SMa1227,100.000,204,0,0,1,204,1,204,1.69e-149,410
SMa1229,SMa1229,100.000,505,0,0,1,505,1,505,0.0,1008
SMa1231,SMa1231,100.000,274,0,0,1,274,1,274,0.0,547
SMa1232,SMa1232,100.000,233,0,0,1,233,1,233,1.38e-177,484
SMa1233,SMa1233,100.000,167,0,0,1,167,1,167,3.05e-126,349
SMa1236,SMa1236,100.000,834,0,0,1,834,1,834,0.0,1741
SMa1239,SMa1239,100.000,95,0,0,1,95,1,95,1.49e-65,189
SMa1240,SMa1240,100.000,166,0,0,1,166,1,166,4.81e-119,330
SMa1241,SMa1241,100.000,61,0,0,1,61,1,61,5.59e-40,122
SMa1243,SMa1243,100.000,147,0,0,1,147,1,147,2.41e-104,292
SMa1245,SMa1245,100.000,215,0,0,1,215,1,215,4.17e-159,436
SMa1247,SMa1247,100.000,304,0,0,1,304,1,304,0.0,614
SMa1250,SMa1250,100.000,376,0,0,1,376,1,376,0.0,773
SMa1252,SMa1252,100.000,403,0,0,1,403,1,403,0.0,783
SMa1253,SMa1253,100.000,89,0,0,1,89,1,89,2.88e-60,176
SMa1255,SMa1255,100.000,103,0,0,1,103,1,103,8.16e-74,211
SMa1256,SMa1256,100.000,176,0,0,1,176,1,176,3.13e-127,352
SMa1259,SMa1259,100.000,452,0,0,1,452,1,452,0.0,856
SMa1261,SMa1261,100.000,105,0,0,1,105,1,105,6.38e-77,219
SMa1262,SMa1262,100.000,269,0,0,1,269,1,269,0.0,543
SMa1264,SMa1264,100.000,177,0,0,1,177,1,177,2.52e-132,365
SMa1266,SMa1266,100.000,450,0,0,1,450,1,450,0.0,923
SMa1269,SMa1269,100.000,631,0,0,1,631,1,631,0.0,1265
SMa1272,SMa1272,100.000,272,0,0,1,272,1,272,0.0,547
SMa1273,SMa1273,100.000,448,0,0,1,448,1,448,0.0,895
SMa1276,SMa1276,100.000,150,0,0,1,150,1,150,1.11e-113,316
SMa1279,SMa1279,100.000,188,0,0,1,188,1,188,3.51e-133,368
SMa1283,SMa1283,100.000,228,0,0,1,228,1,228,1.22e-161,443
SMa1285,SMa1285,100.000,200,0,0,1,200,1,200,4.18e-144,397
SMa1288,SMa1288,100.000,483,0,0,1,483,1,483,0.0,971
SMa1289,SMa1289,100.000,168,0,0,1,168,1,168,3.21e-118,328
SMa1291,SMa1291,100.000,325,0,0,1,325,1,325,0.0,661
SMa1292,SMa1292,100.000,311,0,0,1,311,1,311,0.0,638
SMa1294,SMa1294,100.000,148,0,0,1,148,1,148,2.79e-100,281
SMa1296,SMa1296,100.000,340,0,0,1,340,1,340,0.0,692
SMa1297,SMa1297,100.000,225,0,0,1,225,1,225,1.61e-157,432
SMa1299,SMa1299,100.000,203,0,0,1,203,1,203,1.31e-148,408
SMa1301,SMa1301,100.000,408,0,0,1,408,1,408,0.0,788
SMa1302,SMa1302,100.000,329,0,0,1,329,1,329,0.0,669
SMa1303,SMa1303,100.000,390,0,0,1,390,1,390,0.0,797
SMa1306,SMa1306,100.000,284,0,0,1,284,1,284,0.0,580
SMa1308,SMa1308,100.000,223,0,0,1,223,1,223,6.09e-164,449
SMa1310,SMa1310,100.000,104,0,0,1,104,1,104,1.11e-76,218
SMa1311,SMa1311,100.000,313,0,0,1,313,1,313,0.0,626
SMa1313,SMa1313,100.000,233,0,0,1,233,1,233,7.05e-170,464
SMa1315,SMa1315,100.000,792,0,0,1,792,1,792,0.0,1616
SMa1318,SMa1318,100.000,113,0,0,1,113,1,113,5.04e-82,233
SMa1319,SMa1319,100.000,99,0,0,1,99,1,99,5.51e-67,194
SMa1321,SMa1321,100.000,223,0,0,1,223,1,223,6.55e-166,454
SMa1322,SMa1322,100.000,172,0,0,1,172,1,172,3.44e-130,359
SMa1323,SMa1323,100.000,122,0,0,1,122,1,122,9.92e-91,255
SMa1325,SMa1325,100.000,83,0,0,1,83,1,83,1.92e-56,166
SMa1326,SMa1326,100.000,215,0,0,1,215,1,215,2.74e-161,441
SMa1327,SMa1327,100.000,282,0,0,1,282,1,282,0.0,577
SMa1328,SMa1328,100.000,440,0,0,1,440,1,440,0.0,870
SMa1329,SMa1329,100.000,420,0,0,1,420,1,420,0.0,863
SMa1331,SMa1331,100.000,137,0,0,1,137,1,137,1.34e-99,279
SMa1332,SMa1332,100.000,280,0,0,1,280,1,280,0.0,563
SMa1334,SMa1334,100.000,398,0,0,1,398,1,398,0.0,796
SMa1337,SMa1337,100.000,435,0,0,1,435,1,435,0.0,893
SMa1339,SMa1339,100.000,301,0,0,1,301,1,301,0.0,603
SMa1341,SMa1341,100.000,319,0,0,1,319,1,319,0.0,641
SMa1344,SMa1344,100.000,369,0,0,1,369,1,369,0.0,751
SMa1345,SMa1345,100.000,358,0,0,1,358,1,358,0.0,725
SMa1347,SMa1347,100.000,324,0,0,1,324,1,324,0.0,648
SMa1349,SMa1349,100.000,230,0,0,1,230,1,230,1.60e-169,463
SMa1351,SMa1351,100.000,402,0,0,1,402,1,402,0.0,815
SMa1353,SMa1353,100.000,295,0,0,1,295,1,295,0.0,611
SMa1354,SMa1354,100.000,283,0,0,1,283,1,283,0.0,584
SMa1355,SMa1355,100.000,282,0,0,1,282,1,282,0.0,552
SMa1356,SMa1356,100.000,400,0,0,1,400,1,400,0.0,819
SMa1358,SMa1358,100.000,124,0,0,1,124,1,124,7.44e-90,253
SMa1361,SMa1361,100.000,60,0,0,1,60,1,60,1.21e-37,117
SMa1362,SMa1362,100.000,466,0,0,1,466,1,466,0.0,924
SMa1363,SMa1363,100.000,362,0,0,1,362,1,362,0.0,717
SMa1364,SMa1364,100.000,406,0,0,1,406,1,406,0.0,824
SMa1365,SMa1365,100.000,124,0,0,1,124,1,124,1.69e-91,258
SMa1367,SMa1367,100.000,252,0,0,1,252,1,252,0.0,496
SMa1368,SMa1368,100.000,241,0,0,1,241,1,241,1.67e-165,454
SMa1370,SMa1370,100.000,327,0,0,1,327,1,327,0.0,654
SMa1371,SMa1371,100.000,326,0,0,1,326,1,326,0.0,655
SMa1373,SMa1373,100.000,306,0,0,1,306,1,306,0.0,592
SMa1374,SMa1374,100.000,319,0,0,1,319,1,319,0.0,624
SMa1375,SMa1375,100.000,494,0,0,1,494,1,494,0.0,1015
SMa1377,SMa1377,100.000,471,0,0,1,471,1,471,0.0,930
SMa1379,SMa1379,100.000,491,0,0,1,491,1,491,0.0,998
SMa1381,SMa1381,100.000,452,0,0,1,452,1,452,0.0,882
SMa1386,SMa1386,100.000,326,0,0,1,326,1,326,0.0,640
SMa1387,SMa1387,100.000,304,0,0,1,304,1,304,0.0,610
SMa1389,SMa1389,100.000,309,0,0,1,309,1,309,0.0,609
SMa1391,SMa1391,100.000,249,0,0,1,249,1,249,4.83e-178,486
SMa1394,SMa1394,100.000,285,0,0,1,285,1,285,0.0,581
SMa1397,SMa1397,100.000,382,0,0,1,382,1,382,0.0,775
SMa1398,SMa1398,100.000,259,0,0,1,259,1,259,0.0,514
SMa1400,SMa1400,100.000,380,0,0,1,380,1,380,0.0,772
SMa1403,SMa1403,100.000,338,0,0,1,338,1,338,0.0,696
SMa1406,SMa1406,100.000,419,0,0,1,419,1,419,0.0,825
SMa1408,SMa1408,100.000,256,0,0,1,256,1,256,0.0,502
SMa1409,SMa1409,100.000,523,0,0,1,523,1,523,0.0,1058
SMa1410,SMa1410,100.000,277,0,0,1,277,1,277,0.0,578
SMa1413,SMa1413,100.000,91,0,0,1,91,1,91,2.29e-60,176
SMa1414,SMa1414,100.000,531,0,0,1,531,1,531,0.0,1094
SMa1415,SMa1415,100.000,498,0,0,1,498,1,498,0.0,1020
SMa1417,SMa1417,100.000,341,0,0,1,341,1,341,0.0,685
SMa1418,SMa1418,100.000,313,0,0,1,313,1,313,0.0,608
SMa1421,SMa1421,100.000,503,0,0,1,503,1,503,0.0,1021
