Abortus2308|Q.,Abortus2308|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
BAB_RS22040,BAB_RS22040,100.000,175,0,0,1,175,1,175,7.34e-131,360
BAB_RS22045,BAB_RS22045,100.000,68,0,0,1,68,1,68,3.33e-45,135
BAB_RS22050,BAB_RS22050,100.000,274,0,0,1,274,1,274,0.0,565
BAB_RS22055,BAB_RS22055,100.000,256,0,0,1,256,1,256,0.0,521
BAB_RS22060,BAB_RS22060,100.000,159,0,0,1,159,1,159,8.52e-118,326
BAB_RS22065,BAB_RS22065,100.000,193,0,0,1,193,1,193,2.65e-144,396
BAB_RS22070,BAB_RS22070,100.000,173,0,0,1,173,1,173,4.38e-132,363
BAB_RS22075,BAB_RS22075,100.000,67,0,0,1,67,1,67,3.39e-45,135
BAB_RS22080,BAB_RS22080,100.000,95,0,0,1,95,1,95,1.20e-68,197
BAB_RS22085,BAB_RS22085,100.000,181,0,0,1,181,1,181,1.30e-126,350
BAB_RS22090,BAB_RS22090,100.000,594,0,0,1,594,1,594,0.0,1185
BAB_RS22095,BAB_RS22095,100.000,353,0,0,1,353,1,353,0.0,716
BAB_RS22100,BAB_RS22100,100.000,328,0,0,1,328,1,328,0.0,660
BAB_RS22105,BAB_RS22105,100.000,439,0,0,1,439,1,439,0.0,887
BAB_RS22110,BAB_RS22110,100.000,406,0,0,1,406,1,406,0.0,833
BAB_RS22115,BAB_RS22115,100.000,115,0,0,1,115,1,115,1.62e-80,228
BAB_RS22120,BAB_RS22120,100.000,410,0,0,1,410,1,410,0.0,841
BAB_RS22125,BAB_RS22125,100.000,25,0,0,1,25,1,25,1.17e-11,48.1
BAB_RS22130,BAB_RS22130,100.000,25,0,0,1,25,1,25,3.45e-12,49.3
BAB_RS22135,BAB_RS22135,100.000,94,0,0,1,94,1,94,1.58e-67,194
BAB_RS22140,BAB_RS22140,100.000,238,0,0,1,238,1,238,4.00e-178,485
BAB_RS22145,BAB_RS22145,100.000,275,0,0,1,275,1,275,0.0,572
BAB_RS22150,BAB_RS22150,100.000,249,0,0,1,249,1,249,0.0,508
BAB_RS22155,BAB_RS22155,100.000,212,0,0,1,212,1,212,2.48e-157,430
BAB_RS22160,BAB_RS22160,100.000,401,0,0,1,401,1,401,0.0,802
BAB_RS22165,BAB_RS22165,100.000,431,0,0,1,431,1,431,0.0,879
BAB_RS22170,BAB_RS22170,100.000,208,0,0,1,208,1,208,1.76e-150,413
BAB_RS22175,BAB_RS22175,100.000,244,0,0,1,244,1,244,0.0,498
BAB_RS22180,BAB_RS22180,100.000,564,0,0,1,564,1,564,0.0,1138
BAB_RS22185,BAB_RS22185,100.000,155,0,0,1,155,1,155,1.11e-109,305
BAB_RS22195,BAB_RS22195,100.000,298,0,0,1,298,1,298,0.0,606
BAB_RS22200,BAB_RS22200,100.000,53,0,0,1,53,1,53,1.53e-34,107
BAB_RS22205,BAB_RS22205,100.000,127,0,0,1,127,1,127,3.50e-92,259
BAB_RS22210,BAB_RS22210,100.000,363,0,0,1,363,1,363,0.0,727
BAB_RS22215,BAB_RS22215,100.000,327,0,0,1,327,1,327,0.0,649
BAB_RS22220,BAB_RS22220,100.000,332,0,0,1,332,1,332,0.0,660
BAB_RS22225,BAB_RS22225,100.000,436,0,0,1,436,1,436,0.0,872
BAB_RS22230,BAB_RS22230,100.000,292,0,0,1,292,1,292,0.0,585
BAB_RS22235,BAB_RS22235,100.000,368,0,0,1,368,1,368,0.0,741
BAB_RS22240,BAB_RS22240,100.000,248,0,0,1,248,1,248,4.68e-180,491
BAB_RS22245,BAB_RS22245,100.000,252,0,0,1,252,1,252,0.0,513
BAB_RS22250,BAB_RS22250,100.000,131,0,0,1,131,1,131,1.04e-95,268
BAB_RS22255,BAB_RS22255,100.000,148,0,0,1,148,1,148,6.76e-109,303
BAB_RS22260,BAB_RS22260,100.000,261,0,0,1,261,1,261,0.0,503
BAB_RS22265,BAB_RS22265,100.000,112,0,0,1,112,1,112,9.72e-77,218
BAB_RS22270,BAB_RS22270,100.000,212,0,0,1,212,1,212,8.10e-158,432
BAB_RS22275,BAB_RS22275,100.000,1263,0,0,1,1263,1,1263,0.0,2568
BAB_RS22280,BAB_RS22280,100.000,349,0,0,1,349,1,349,0.0,704
BAB_RS22285,BAB_RS22285,100.000,173,0,0,1,173,1,173,2.10e-127,352
BAB_RS22290,BAB_RS22290,100.000,215,0,0,1,215,1,215,2.81e-153,420
BAB_RS22295,BAB_RS22295,100.000,62,0,0,1,62,1,62,1.03e-40,124
BAB_RS22300,BAB_RS22300,100.000,483,0,0,1,483,1,483,0.0,967
BAB_RS22305,BAB_RS22305,100.000,385,0,0,1,385,1,385,0.0,800
BAB_RS22310,BAB_RS22310,100.000,296,0,0,1,296,1,296,0.0,601
BAB_RS22315,BAB_RS22315,100.000,44,0,0,1,44,1,44,1.33e-27,89.7
BAB_RS22320,BAB_RS22320,100.000,306,0,0,1,306,1,306,0.0,624
BAB_RS22325,BAB_RS22325,100.000,332,0,0,1,332,1,332,0.0,686
BAB_RS22330,BAB_RS22330,100.000,141,0,0,1,141,1,141,6.91e-104,290
BAB_RS22335,BAB_RS22335,100.000,693,0,0,1,693,1,693,0.0,1439
BAB_RS22340,BAB_RS22340,100.000,96,0,0,1,96,1,96,5.24e-67,192
BAB_RS22345,BAB_RS22345,100.000,858,0,0,1,858,1,858,0.0,1722
BAB_RS22350,BAB_RS22350,100.000,155,0,0,1,155,1,155,3.08e-113,314
BAB_RS22355,BAB_RS22355,100.000,845,0,0,1,845,1,845,0.0,1699
BAB_RS22360,BAB_RS22360,100.000,619,0,0,1,619,1,619,0.0,1212
BAB_RS22365,BAB_RS22365,100.000,323,0,0,1,323,1,323,0.0,639
BAB_RS22370,BAB_RS22370,100.000,104,0,0,1,104,1,104,3.05e-73,209
BAB_RS22375,BAB_RS22375,100.000,92,0,0,1,92,1,92,2.92e-63,183
BAB_RS22380,BAB_RS22380,100.000,276,0,0,1,276,1,276,0.0,553
BAB_RS22385,BAB_RS22385,100.000,273,0,0,1,273,1,273,0.0,538
BAB_RS22390,BAB_RS22390,100.000,334,0,0,1,334,1,334,0.0,686
BAB_RS22395,BAB_RS22395,100.000,61,0,0,1,61,1,61,9.16e-41,124
BAB_RS22400,BAB_RS22400,100.000,522,0,0,1,522,1,522,0.0,1040
BAB_RS22405,BAB_RS22405,100.000,220,0,0,1,220,1,220,1.63e-157,431
BAB_RS22410,BAB_RS22410,100.000,25,0,0,1,25,1,25,1.26e-11,48.1
BAB_RS22415,BAB_RS22415,100.000,179,0,0,1,179,1,179,5.22e-131,361
BAB_RS22420,BAB_RS22420,100.000,140,0,0,1,140,1,140,9.82e-100,279
BAB_RS22425,BAB_RS22425,100.000,269,0,0,1,269,1,269,0.0,547
BAB_RS22430,BAB_RS22430,100.000,259,0,0,1,259,1,259,0.0,528
BAB_RS22435,BAB_RS22435,100.000,264,0,0,1,264,1,264,0.0,512
BAB_RS22440,BAB_RS22440,100.000,131,0,0,1,131,1,131,9.04e-91,255
BAB_RS22445,BAB_RS22445,100.000,309,0,0,1,309,1,309,0.0,615
BAB_RS22450,BAB_RS22450,100.000,371,0,0,1,371,1,371,0.0,767
BAB_RS22455,BAB_RS22455,100.000,258,0,0,1,258,1,258,0.0,514
BAB_RS22460,BAB_RS22460,100.000,333,0,0,1,333,1,333,0.0,617
BAB_RS22465,BAB_RS22465,100.000,279,0,0,1,279,1,279,0.0,558
BAB_RS22470,BAB_RS22470,100.000,620,0,0,1,620,1,620,0.0,1267
BAB_RS22475,BAB_RS22475,100.000,374,0,0,1,374,1,374,0.0,746
BAB_RS22480,BAB_RS22480,100.000,923,0,0,1,923,1,923,0.0,1878
BAB_RS22485,BAB_RS22485,100.000,355,0,0,1,355,1,355,0.0,698
BAB_RS22490,BAB_RS22490,100.000,431,0,0,1,431,1,431,0.0,891
BAB_RS22495,BAB_RS22495,100.000,100,0,0,1,100,1,100,1.01e-69,200
BAB_RS22500,BAB_RS22500,100.000,159,0,0,1,159,1,159,4.35e-119,329
BAB_RS22505,BAB_RS22505,100.000,573,0,0,1,573,1,573,0.0,1174
BAB_RS22510,BAB_RS22510,100.000,201,0,0,1,201,1,201,2.00e-148,407
BAB_RS22515,BAB_RS22515,100.000,243,0,0,1,243,1,243,0.0,497
BAB_RS22520,BAB_RS22520,100.000,212,0,0,1,212,1,212,1.02e-155,426
BAB_RS22525,BAB_RS22525,100.000,304,0,0,1,304,1,304,0.0,630
BAB_RS22530,BAB_RS22530,100.000,349,0,0,1,349,1,349,0.0,675
BAB_RS22535,BAB_RS22535,100.000,252,0,0,1,252,1,252,0.0,517
BAB_RS22540,BAB_RS22540,100.000,211,0,0,1,211,1,211,6.19e-146,401
BAB_RS22545,BAB_RS22545,100.000,208,0,0,1,208,1,208,2.47e-152,417
BAB_RS22550,BAB_RS22550,100.000,254,0,0,1,254,1,254,0.0,507
BAB_RS22555,BAB_RS22555,100.000,239,0,0,1,239,1,239,1.82e-176,481
BAB_RS22560,BAB_RS22560,100.000,270,0,0,1,270,1,270,0.0,541
BAB_RS22565,BAB_RS22565,100.000,129,0,0,1,129,1,129,9.20e-90,253
BAB_RS22570,BAB_RS22570,100.000,341,0,0,1,341,1,341,0.0,697
BAB_RS22575,BAB_RS22575,100.000,144,0,0,1,144,1,144,1.14e-108,302
BAB_RS22580,BAB_RS22580,100.000,308,0,0,1,308,1,308,0.0,631
BAB_RS22585,BAB_RS22585,100.000,243,0,0,1,243,1,243,0.0,499
BAB_RS22590,BAB_RS22590,100.000,369,0,0,1,369,1,369,0.0,766
BAB_RS22595,BAB_RS22595,100.000,135,0,0,1,135,1,135,4.77e-98,274
BAB_RS22600,BAB_RS22600,100.000,410,0,0,1,410,1,410,0.0,845
BAB_RS22605,BAB_RS22605,100.000,74,0,0,1,74,1,74,1.66e-52,154
BAB_RS22610,BAB_RS22610,100.000,339,0,0,1,339,1,339,0.0,701
BAB_RS22615,BAB_RS22615,100.000,213,0,0,1,213,1,213,1.81e-155,426
BAB_RS22620,BAB_RS22620,100.000,651,0,0,1,651,1,651,0.0,1308
BAB_RS22625,BAB_RS22625,100.000,246,0,0,1,246,1,246,0.0,494
BAB_RS22630,BAB_RS22630,100.000,133,0,0,1,133,1,133,2.14e-96,270
BAB_RS22635,BAB_RS22635,100.000,373,0,0,1,373,1,373,0.0,769
BAB_RS22640,BAB_RS22640,100.000,190,0,0,1,190,1,190,1.01e-139,384
BAB_RS22645,BAB_RS22645,100.000,607,0,0,1,607,1,607,0.0,1262
BAB_RS22650,BAB_RS22650,100.000,310,0,0,1,310,1,310,0.0,627
BAB_RS22655,BAB_RS22655,100.000,299,0,0,1,299,1,299,0.0,597
BAB_RS22660,BAB_RS22660,100.000,393,0,0,1,393,1,393,0.0,806
BAB_RS22665,BAB_RS22665,100.000,524,0,0,1,524,1,524,0.0,1037
BAB_RS22670,BAB_RS22670,100.000,61,0,0,1,61,1,61,2.75e-37,115
BAB_RS22675,BAB_RS22675,100.000,300,0,0,1,300,1,300,0.0,589
BAB_RS22680,BAB_RS22680,100.000,384,0,0,1,384,1,384,0.0,782
BAB_RS22685,BAB_RS22685,100.000,172,0,0,1,172,1,172,1.20e-127,352
BAB_RS22690,BAB_RS22690,100.000,264,0,0,1,264,1,264,0.0,551
BAB_RS22695,BAB_RS22695,100.000,103,0,0,1,103,1,103,7.63e-72,205
BAB_RS22700,BAB_RS22700,100.000,404,0,0,1,404,1,404,0.0,800
BAB_RS22705,BAB_RS22705,100.000,274,0,0,1,274,1,274,0.0,563
BAB_RS22710,BAB_RS22710,100.000,189,0,0,1,189,1,189,1.08e-140,386
BAB_RS22720,BAB_RS22720,100.000,66,0,0,1,66,1,66,2.27e-43,130
BAB_RS22725,BAB_RS22725,100.000,108,0,0,1,108,1,108,9.74e-77,218
BAB_RS22730,BAB_RS22730,100.000,1247,0,0,1,1247,1,1247,0.0,2480
BAB_RS22740,BAB_RS22740,100.000,468,0,0,1,468,1,468,0.0,960
BAB_RS22745,BAB_RS22745,100.000,169,0,0,1,169,1,169,2.95e-122,338
BAB_RS22750,BAB_RS22750,100.000,358,0,0,1,358,1,358,0.0,728
BAB_RS22755,BAB_RS22755,100.000,858,0,0,1,858,1,858,0.0,1769
BAB_RS22760,BAB_RS22760,100.000,165,0,0,1,165,1,165,5.58e-124,342
BAB_RS22765,BAB_RS22765,100.000,229,0,0,1,229,1,229,1.89e-172,470
BAB_RS22770,BAB_RS22770,100.000,195,0,0,1,195,1,195,1.11e-146,402
BAB_RS22775,BAB_RS22775,100.000,285,0,0,1,285,1,285,0.0,569
BAB_RS22780,BAB_RS22780,100.000,608,0,0,1,608,1,608,0.0,1237
BAB_RS22785,BAB_RS22785,100.000,234,0,0,1,234,1,234,2.12e-177,483
BAB_RS22790,BAB_RS22790,100.000,719,0,0,1,719,1,719,0.0,1465
BAB_RS22795,BAB_RS22795,100.000,559,0,0,1,559,1,559,0.0,1102
BAB_RS22800,BAB_RS22800,100.000,287,0,0,1,287,1,287,0.0,588
BAB_RS22805,BAB_RS22805,100.000,286,0,0,1,286,1,286,0.0,577
BAB_RS22810,BAB_RS22810,100.000,566,0,0,1,566,1,566,0.0,1128
BAB_RS22815,BAB_RS22815,100.000,440,0,0,1,440,1,440,0.0,873
BAB_RS22820,BAB_RS22820,100.000,311,0,0,1,311,1,311,0.0,625
BAB_RS22825,BAB_RS22825,100.000,308,0,0,1,308,1,308,0.0,637
BAB_RS22830,BAB_RS22830,100.000,322,0,0,1,322,1,322,0.0,653
BAB_RS22835,BAB_RS22835,100.000,471,0,0,1,471,1,471,0.0,961
BAB_RS22840,BAB_RS22840,100.000,379,0,0,1,379,1,379,0.0,761
BAB_RS22845,BAB_RS22845,100.000,385,0,0,1,385,1,385,0.0,760
BAB_RS22850,BAB_RS22850,100.000,467,0,0,1,467,1,467,0.0,942
BAB_RS22855,BAB_RS22855,100.000,360,0,0,1,360,1,360,0.0,715
BAB_RS22860,BAB_RS22860,100.000,481,0,0,1,481,1,481,0.0,976
BAB_RS22865,BAB_RS22865,100.000,490,0,0,1,490,1,490,0.0,982
BAB_RS22870,BAB_RS22870,100.000,607,0,0,1,607,1,607,0.0,1244
BAB_RS22875,BAB_RS22875,100.000,137,0,0,1,137,1,137,3.65e-98,275
BAB_RS22880,BAB_RS22880,100.000,346,0,0,1,346,1,346,0.0,685
BAB_RS22885,BAB_RS22885,100.000,456,0,0,1,456,1,456,0.0,914
BAB_RS22890,BAB_RS22890,100.000,214,0,0,1,214,1,214,7.81e-160,437
BAB_RS22895,BAB_RS22895,100.000,268,0,0,1,268,1,268,0.0,558
BAB_RS22900,BAB_RS22900,100.000,236,0,0,1,236,1,236,2.74e-175,478
BAB_RS22905,BAB_RS22905,100.000,134,0,0,1,134,1,134,7.40e-94,263
BAB_RS22910,BAB_RS22910,100.000,277,0,0,1,277,1,277,0.0,577
BAB_RS22915,BAB_RS22915,100.000,410,0,0,1,410,1,410,0.0,834
BAB_RS22920,BAB_RS22920,100.000,311,0,0,1,311,1,311,0.0,602
BAB_RS22925,BAB_RS22925,100.000,303,0,0,1,303,1,303,0.0,625
BAB_RS22930,BAB_RS22930,100.000,341,0,0,1,341,1,341,0.0,678
BAB_RS22935,BAB_RS22935,100.000,107,0,0,1,107,1,107,4.54e-76,216
BAB_RS22940,BAB_RS22940,100.000,446,0,0,1,446,1,446,0.0,904
BAB_RS22945,BAB_RS22945,100.000,255,0,0,1,255,1,255,7.61e-179,488
BAB_RS22950,BAB_RS22950,100.000,549,0,0,1,549,1,549,0.0,1127
BAB_RS22955,BAB_RS22955,100.000,59,0,0,1,59,1,59,2.88e-38,117
BAB_RS22960,BAB_RS22960,100.000,314,0,0,1,314,1,314,0.0,648
BAB_RS22965,BAB_RS22965,100.000,137,0,0,1,137,1,137,2.77e-99,277
BAB_RS22975,BAB_RS22975,100.000,415,0,0,1,415,1,415,0.0,873
BAB_RS22980,BAB_RS22980,100.000,372,0,0,1,372,1,372,0.0,771
BAB_RS22985,BAB_RS22985,100.000,73,0,0,1,73,1,73,4.23e-48,143
BAB_RS22990,BAB_RS22990,100.000,209,0,0,1,209,1,209,2.91e-159,435
BAB_RS22995,BAB_RS22995,100.000,353,0,0,1,353,1,353,0.0,708
BAB_RS23000,BAB_RS23000,100.000,88,0,0,1,88,1,88,1.60e-61,178
BAB_RS23005,BAB_RS23005,100.000,367,0,0,1,367,1,367,0.0,758
BAB_RS23010,BAB_RS23010,100.000,267,0,0,1,267,1,267,0.0,547
BAB_RS23020,BAB_RS23020,100.000,191,0,0,1,191,1,191,7.32e-141,387
BAB_RS23025,BAB_RS23025,100.000,117,0,0,1,117,1,117,1.46e-84,239
BAB_RS23030,BAB_RS23030,100.000,190,0,0,1,190,1,190,2.63e-142,390
BAB_RS23035,BAB_RS23035,100.000,164,0,0,1,164,1,164,2.41e-121,335
BAB_RS23040,BAB_RS23040,100.000,25,0,0,1,25,1,25,2.18e-12,50.1
BAB_RS23045,BAB_RS23045,100.000,250,0,0,1,250,1,250,0.0,502
BAB_RS23050,BAB_RS23050,100.000,114,0,0,1,114,1,114,3.54e-79,225
BAB_RS23055,BAB_RS23055,100.000,152,0,0,1,152,1,152,2.86e-114,317
BAB_RS23060,BAB_RS23060,100.000,96,0,0,1,96,1,96,3.33e-68,196
BAB_RS23065,BAB_RS23065,100.000,672,0,0,1,672,1,672,0.0,1355
BAB_RS23070,BAB_RS23070,100.000,655,0,0,1,655,1,655,0.0,1325
BAB_RS23075,BAB_RS23075,100.000,558,0,0,1,558,1,558,0.0,1125
BAB_RS23080,BAB_RS23080,100.000,150,0,0,1,150,1,150,1.92e-106,296
BAB_RS23085,BAB_RS23085,100.000,407,0,0,1,407,1,407,0.0,832
BAB_RS23090,BAB_RS23090,100.000,308,0,0,1,308,1,308,0.0,630
BAB_RS23095,BAB_RS23095,100.000,172,0,0,1,172,1,172,5.83e-121,335
BAB_RS23100,BAB_RS23100,100.000,271,0,0,1,271,1,271,0.0,541
BAB_RS23105,BAB_RS23105,100.000,1162,0,0,1,1162,1,1162,0.0,2375
BAB_RS23110,BAB_RS23110,100.000,621,0,0,1,621,1,621,0.0,1253
BAB_RS23115,BAB_RS23115,100.000,146,0,0,1,146,1,146,1.78e-108,301
BAB_RS23120,BAB_RS23120,100.000,69,0,0,1,69,1,69,9.57e-48,142
BAB_RS23125,BAB_RS23125,100.000,203,0,0,1,203,1,203,3.25e-152,417
BAB_RS23130,BAB_RS23130,100.000,400,0,0,1,400,1,400,0.0,827
BAB_RS23135,BAB_RS23135,100.000,61,0,0,1,61,1,61,6.89e-41,124
BAB_RS23140,BAB_RS23140,100.000,71,0,0,1,71,1,71,9.03e-51,150
BAB_RS23145,BAB_RS23145,100.000,301,0,0,1,301,1,301,0.0,620
BAB_RS23150,BAB_RS23150,100.000,324,0,0,1,324,1,324,0.0,665
BAB_RS23155,BAB_RS23155,100.000,466,0,0,1,466,1,466,0.0,924
BAB_RS23160,BAB_RS23160,100.000,156,0,0,1,156,1,156,1.87e-115,320
BAB_RS23165,BAB_RS23165,100.000,354,0,0,1,354,1,354,0.0,722
BAB_RS23170,BAB_RS23170,100.000,157,0,0,1,157,1,157,1.74e-113,315
BAB_RS23175,BAB_RS23175,100.000,351,0,0,1,351,1,351,0.0,717
BAB_RS23180,BAB_RS23180,100.000,303,0,0,1,303,1,303,0.0,598
BAB_RS23185,BAB_RS23185,100.000,116,0,0,1,116,1,116,1.38e-81,231
BAB_RS23190,BAB_RS23190,100.000,303,0,0,1,303,1,303,0.0,630
BAB_RS23195,BAB_RS23195,100.000,129,0,0,1,129,1,129,1.98e-94,265
BAB_RS23200,BAB_RS23200,100.000,193,0,0,1,193,1,193,7.71e-136,374
BAB_RS23205,BAB_RS23205,100.000,940,0,0,1,940,1,940,0.0,1927
BAB_RS23210,BAB_RS23210,100.000,267,0,0,1,267,1,267,0.0,544
BAB_RS23215,BAB_RS23215,100.000,71,0,0,1,71,1,71,5.03e-49,145
BAB_RS23220,BAB_RS23220,100.000,170,0,0,1,170,1,170,5.14e-125,345
BAB_RS23225,BAB_RS23225,100.000,218,0,0,1,218,1,218,4.66e-161,440
BAB_RS23230,BAB_RS23230,100.000,93,0,0,1,93,1,93,4.21e-56,165
BAB_RS23235,BAB_RS23235,100.000,98,0,0,1,98,1,98,3.09e-72,206
BAB_RS23240,BAB_RS23240,100.000,179,0,0,1,179,1,179,1.36e-134,370
BAB_RS23245,BAB_RS23245,100.000,235,0,0,1,235,1,235,2.33e-173,473
BAB_RS23250,BAB_RS23250,100.000,447,0,0,1,447,1,447,0.0,904
BAB_RS23255,BAB_RS23255,100.000,84,0,0,1,84,1,84,4.74e-57,167
BAB_RS23260,BAB_RS23260,100.000,115,0,0,1,115,1,115,1.07e-82,234
BAB_RS23265,BAB_RS23265,100.000,166,0,0,1,166,1,166,1.91e-122,338
BAB_RS23270,BAB_RS23270,100.000,106,0,0,1,106,1,106,1.12e-71,205
BAB_RS23275,BAB_RS23275,100.000,281,0,0,1,281,1,281,0.0,551
BAB_RS23280,BAB_RS23280,100.000,365,0,0,1,365,1,365,0.0,744
BAB_RS23285,BAB_RS23285,100.000,265,0,0,1,265,1,265,0.0,548
BAB_RS23290,BAB_RS23290,100.000,383,0,0,1,383,1,383,0.0,798
BAB_RS23295,BAB_RS23295,100.000,184,0,0,1,184,1,184,1.13e-136,376
BAB_RS23300,BAB_RS23300,100.000,61,0,0,1,61,1,61,2.42e-41,125
BAB_RS23305,BAB_RS23305,100.000,310,0,0,1,310,1,310,0.0,625
BAB_RS23310,BAB_RS23310,100.000,513,0,0,1,513,1,513,0.0,1031
BAB_RS23315,BAB_RS23315,100.000,207,0,0,1,207,1,207,1.82e-151,415
BAB_RS23320,BAB_RS23320,100.000,250,0,0,1,250,1,250,0.0,514
BAB_RS23325,BAB_RS23325,100.000,367,0,0,1,367,1,367,0.0,747
BAB_RS23330,BAB_RS23330,100.000,166,0,0,1,166,1,166,3.74e-126,348
BAB_RS23335,BAB_RS23335,100.000,160,0,0,1,160,1,160,6.22e-121,334
BAB_RS23340,BAB_RS23340,100.000,181,0,0,1,181,1,181,7.91e-131,361
BAB_RS23345,BAB_RS23345,100.000,295,0,0,1,295,1,295,0.0,610
BAB_RS23350,BAB_RS23350,100.000,432,0,0,1,432,1,432,0.0,868
BAB_RS23355,BAB_RS23355,100.000,187,0,0,1,187,1,187,2.65e-140,385
BAB_RS23360,BAB_RS23360,100.000,621,0,0,1,621,1,621,0.0,1248
BAB_RS23365,BAB_RS23365,100.000,622,0,0,1,622,1,622,0.0,1261
BAB_RS23370,BAB_RS23370,100.000,159,0,0,1,159,1,159,2.14e-118,328
BAB_RS23375,BAB_RS23375,100.000,345,0,0,1,345,1,345,0.0,706
BAB_RS23380,BAB_RS23380,100.000,86,0,0,1,86,1,86,2.96e-60,175
BAB_RS23385,BAB_RS23385,100.000,303,0,0,1,303,1,303,0.0,630
BAB_RS23390,BAB_RS23390,100.000,164,0,0,1,164,1,164,2.04e-118,328
BAB_RS23395,BAB_RS23395,100.000,95,0,0,1,95,1,95,2.37e-69,198
BAB_RS23400,BAB_RS23400,100.000,200,0,0,1,200,1,200,6.01e-152,416
BAB_RS23405,BAB_RS23405,100.000,423,0,0,1,423,1,423,0.0,847
BAB_RS23410,BAB_RS23410,100.000,207,0,0,1,207,1,207,3.78e-154,422
BAB_RS23415,BAB_RS23415,100.000,221,0,0,1,221,1,221,1.13e-162,444
BAB_RS23420,BAB_RS23420,100.000,335,0,0,1,335,1,335,0.0,674
BAB_RS23425,BAB_RS23425,100.000,310,0,0,1,310,1,310,0.0,624
BAB_RS23430,BAB_RS23430,100.000,948,0,0,1,948,1,948,0.0,1899
BAB_RS23435,BAB_RS23435,100.000,689,0,0,1,689,1,689,0.0,1390
BAB_RS23440,BAB_RS23440,100.000,168,0,0,1,168,1,168,9.44e-123,339
BAB_RS23445,BAB_RS23445,100.000,327,0,0,1,327,1,327,0.0,682
BAB_RS23450,BAB_RS23450,100.000,227,0,0,1,227,1,227,5.94e-168,458
BAB_RS23455,BAB_RS23455,100.000,151,0,0,1,151,1,151,1.57e-112,312
BAB_RS23460,BAB_RS23460,100.000,300,0,0,1,300,1,300,0.0,615
BAB_RS23465,BAB_RS23465,100.000,575,0,0,1,575,1,575,0.0,1193
BAB_RS23470,BAB_RS23470,100.000,302,0,0,1,302,1,302,0.0,602
BAB_RS23475,BAB_RS23475,100.000,731,0,0,1,731,1,731,0.0,1506
BAB_RS23480,BAB_RS23480,100.000,62,0,0,1,62,1,62,8.72e-43,129
BAB_RS23485,BAB_RS23485,100.000,153,0,0,1,153,1,153,7.20e-113,313
BAB_RS23490,BAB_RS23490,100.000,117,0,0,1,117,1,117,1.46e-82,234
BAB_RS23495,BAB_RS23495,100.000,430,0,0,1,430,1,430,0.0,847
BAB_RS23500,BAB_RS23500,100.000,321,0,0,1,321,1,321,0.0,640
BAB_RS23505,BAB_RS23505,100.000,398,0,0,1,398,1,398,0.0,811
BAB_RS23510,BAB_RS23510,100.000,322,0,0,1,322,1,322,0.0,658
BAB_RS23515,BAB_RS23515,100.000,278,0,0,1,278,1,278,0.0,544
BAB_RS23520,BAB_RS23520,100.000,348,0,0,1,348,1,348,0.0,700
BAB_RS23525,BAB_RS23525,100.000,282,0,0,1,282,1,282,0.0,576
BAB_RS23530,BAB_RS23530,100.000,285,0,0,1,285,1,285,0.0,580
BAB_RS23535,BAB_RS23535,100.000,302,0,0,1,302,1,302,0.0,599
BAB_RS23540,BAB_RS23540,100.000,335,0,0,1,335,1,335,0.0,661
BAB_RS23560,BAB_RS23560,100.000,79,0,0,1,79,1,79,2.38e-57,167
BAB_RS23565,BAB_RS23565,100.000,115,0,0,1,115,1,115,2.80e-83,235
BAB_RS23570,BAB_RS23570,100.000,276,0,0,1,276,1,276,0.0,561
BAB_RS23575,BAB_RS23575,100.000,398,0,0,1,398,1,398,0.0,814
BAB_RS23585,BAB_RS23585,100.000,91,0,0,1,91,1,91,6.08e-65,187
BAB_RS23590,BAB_RS23590,100.000,97,0,0,1,97,1,97,7.82e-71,202
BAB_RS23595,BAB_RS23595,100.000,303,0,0,1,303,1,303,0.0,596
BAB_RS23600,BAB_RS23600,100.000,198,0,0,1,198,1,198,6.08e-146,400
BAB_RS23605,BAB_RS23605,100.000,209,0,0,1,209,1,209,8.41e-155,424
BAB_RS23610,BAB_RS23610,100.000,232,0,0,1,232,1,232,6.83e-172,469
BAB_RS23615,BAB_RS23615,100.000,130,0,0,1,130,1,130,5.11e-92,258
BAB_RS23620,BAB_RS23620,100.000,374,0,0,1,374,1,374,0.0,763
BAB_RS23625,BAB_RS23625,100.000,318,0,0,1,318,1,318,0.0,653
BAB_RS23630,BAB_RS23630,100.000,25,0,0,1,25,1,25,4.41e-11,46.6
BAB_RS23635,BAB_RS23635,100.000,260,0,0,1,260,1,260,0.0,539
BAB_RS23640,BAB_RS23640,100.000,74,0,0,1,74,1,74,5.80e-50,148
BAB_RS23645,BAB_RS23645,100.000,25,0,0,1,25,1,25,1.69e-13,52.8
BAB_RS23650,BAB_RS23650,100.000,1035,0,0,1,1035,1,1035,0.0,2086
BAB_RS23655,BAB_RS23655,100.000,645,0,0,1,645,1,645,0.0,1289
BAB_RS23660,BAB_RS23660,100.000,273,0,0,1,273,1,273,0.0,546
BAB_RS23670,BAB_RS23670,100.000,303,0,0,1,303,1,303,0.0,602
BAB_RS23675,BAB_RS23675,100.000,381,0,0,1,381,1,381,0.0,787
BAB_RS23680,BAB_RS23680,100.000,367,0,0,1,367,1,367,0.0,754
BAB_RS23685,BAB_RS23685,100.000,470,0,0,1,470,1,470,0.0,947
